approach;sample_size;repetition;feature;informative;correlation
Feature;100;5;IV Liquid#IV Antibiotics#Admission IC;False;-0.12340351046845906
Feature;100;5;event:CRP@44;False;-0.12340351046845906
Feature;100;5;event:CRP@185;False;-0.12340351046845906
Feature;100;5;IV Antibiotics#LacticAcid#Leucocytes;False;-0.12340351046845906
Feature;100;5;event:CRP@128;False;-0.12340351046845906
Feature;100;5;event:CRP@97;False;-0.12340351046845906
Feature;100;5;event:CRP@65;False;-0.12340351046845906
Feature;100;5;event:CRP@155;False;-0.12340351046845906
Feature;100;5;LacticAcid#Leucocytes#IV Antibiotics;False;-0.12340351046845906
Feature;100;5;event:CRP@56;False;-0.12340351046845906
Feature;100;5;event:CRP@13;False;-0.12340351046845906
Feature;100;5;event:CRP@156;False;-0.12340351046845906
Feature;100;5;event:Leucocytes@22;False;-0.12340351046845906
Feature;100;5;event:CRP@74;False;-0.12340351046845906
Feature;100;5;LacticAcid#CRP#Admission NC;False;-0.12340351046845906
Feature;100;5;event:CRP@122;False;-0.12340351046845906
Feature;100;5;event:CRP@8;False;-0.12340351046845906
Feature;100;5;event:CRP@136;False;-0.12340351046845906
Feature;100;5;CRP#IV Antibiotics#Admission IC;False;-0.12340351046845906
Feature;100;5;event:CRP@25;False;-0.12340351046845906
Feature;100;5;event:CRP@10;False;-0.12340351046845906
Feature;100;5;event:CRP@153;False;-0.12340351046845906
Feature;100;5;event:Diagnose@K;False;-0.12340351046845906
Feature;100;5;IV Antibiotics#Leucocytes#CRP;False;-0.12340351046845906
Feature;100;5;LacticAcid#Leucocytes#Admission IC;False;-0.12340351046845906
Feature;100;5;IV Liquid#IV Antibiotics#LacticAcid;False;-0.12340351046845906
Feature;100;5;CRP#LacticAcid#IV Antibiotics;False;-0.12340351046845906
Feature;100;5;event:Diagnose@E;False;-0.12340351046845906
Feature;100;5;Leucocytes#LacticAcid#IV Antibiotics;False;-0.12340351046845906
Feature;100;5;ER Sepsis Triage#IV Liquid#CRP;False;-0.12340351046845906
Feature;100;5;event:CRP@226;False;-0.12340351046845906
Feature;100;5;LacticAcid#ER Triage#ER Sepsis Triage;False;-0.12340351046845906
Feature;100;5;event:CRP@47;False;-0.12340351046845906
Feature;100;5;event:Age@90;False;-0.13288211940534986
Feature;100;5;event:Leucocytes@23;False;-0.13473796190141007
Feature;100;5;event:Leucocytes@17;False;-0.1353890088255753
Feature;100;5;event:CRP@21;False;-0.1360323904477358
Feature;100;5;event:Age@80;False;-0.13764944032233706
Feature;100;5;event:concept:name@ER Sepsis Triage;False;-0.14
Feature;100;5;event:CRP@63;False;-0.1407334436402497
Feature;100;5;event:CRP@163;False;-0.1417869288614405
Feature;100;5;event:CRP@18;False;-0.1417869288614405
Feature;100;5;event:CRP@187;False;-0.1417869288614405
Feature;100;5;event:Age@85;False;-0.14197293500509642
Feature;100;5;Admission IC#CRP#Leucocytes;False;-0.14285714285714285
Feature;100;5;event:CRP@152;False;-0.14285714285714285
Feature;100;5;Admission IC#Leucocytes#CRP;False;-0.14285714285714285
Feature;100;5;event:CRP@55;False;-0.14285714285714285
Feature;100;5;event:CRP@91;False;-0.14285714285714285
Feature;100;5;event:CRP@40;False;-0.14285714285714285
Feature;100;5;event:CRP@180;False;-0.14285714285714285
Feature;100;5;event:CRP@59;False;-0.14285714285714285
Feature;100;5;Leucocytes#LacticAcid#Admission NC;False;-0.14285714285714285
Feature;100;5;event:CRP@36;False;-0.14285714285714285
Feature;100;5;event:CRP@133;False;-0.14285714285714285
Feature;100;5;event:CRP@73;False;-0.14285714285714285
Feature;100;5;LacticAcid#CRP#IV Liquid;False;-0.14285714285714285
Feature;100;5;event:CRP@23;False;-0.14285714285714285
Feature;100;5;ER Sepsis Triage#IV Liquid#LacticAcid;False;-0.14285714285714285
Feature;100;5;event:CRP@68;False;-0.14285714285714285
Feature;100;5;IV Antibiotics#Admission IC#LacticAcid;False;-0.14285714285714285
Feature;100;5;IV Liquid#Leucocytes#LacticAcid;False;-0.14285714285714285
Feature;100;5;Admission IC#LacticAcid#Leucocytes;False;-0.14285714285714285
Feature;100;5;event:CRP@42;False;-0.14285714285714285
Feature;100;5;LacticAcid#IV Antibiotics#Admission NC;False;-0.14285714285714285
Feature;100;5;IV Antibiotics#CRP#Leucocytes;False;-0.14285714285714285
Feature;100;5;event:CRP@85;False;-0.14285714285714285
Feature;100;5;CRP#Leucocytes#IV Antibiotics;False;-0.14285714285714285
Feature;100;5;event:org:group@M;False;-0.14285714285714285
Feature;100;5;event:Leucocytes@24;False;-0.14285714285714285
Feature;100;5;IV Antibiotics#IV Liquid#Admission NC;False;-0.14285714285714285
Feature;100;5;event:CRP@189;False;-0.14285714285714285
Feature;100;5;event:Oligurie@True;False;-0.14285714285714285
Feature;100;5;IV Liquid#CRP#Leucocytes;False;-0.14285714285714285
Feature;100;5;Leucocytes#CRP#IV Liquid;False;-0.14285714285714285
Feature;100;5;event:CRP@75;False;-0.14285714285714285
Feature;100;5;event:Diagnose@C;False;-0.15352206215727943
Feature;100;5;event:CRP@UNDEFINED;False;-0.1537467502851716
Feature;100;5;event:CRP@16;False;-0.15892648553213742
Feature;100;5;event:CRP@20;False;-0.15892648553213742
Feature;100;5;event:CRP@131;False;-0.16012815380508713
Feature;100;5;event:CRP@62;False;-0.16012815380508713
Feature;100;5;CRP#Leucocytes#IV Liquid;False;-0.16012815380508713
Feature;100;5;IV Liquid#IV Antibiotics#Leucocytes;False;-0.16012815380508713
Feature;100;5;event:CRP@17;False;-0.16012815380508713
Feature;100;5;IV Liquid#Leucocytes#CRP;False;-0.16012815380508713
Feature;100;5;Leucocytes#Admission NC#CRP;False;-0.16012815380508713
Feature;100;5;event:CRP@7;False;-0.16012815380508713
Feature;100;5;IV Liquid#IV Antibiotics#CRP;False;-0.16012815380508713
Feature;100;5;ER Sepsis Triage#CRP#Leucocytes;False;-0.16012815380508713
Feature;100;5;LacticAcid#Leucocytes#IV Liquid;False;-0.16012815380508713
Feature;100;5;Admission NC#Admission NC#Leucocytes;False;-0.16012815380508713
Feature;100;5;event:Age@70;False;-0.1688340745682317
Feature;100;5;event:org:group@A;False;-0.17044921960075596
Feature;100;5;event:LacticAcid@4;False;-0.17323973216880928
Feature;100;5;event:CRP@28;False;-0.17323973216880928
Feature;100;5;LacticAcid#LacticAcid#CRP;False;-0.17323973216880928
Feature;100;5;event:CRP@29;False;-0.17454106943648096
Feature;100;5;event:CRP@81;False;-0.17454106943648096
Feature;100;5;event:CRP@117;False;-0.17586311452816475
Feature;100;5;Admission IC#CRP#LacticAcid;False;-0.17586311452816475
Feature;100;5;CRP#Admission NC#CRP;False;-0.17586311452816475
Feature;100;5;ER Sepsis Triage#Leucocytes#LacticAcid;False;-0.17586311452816475
Feature;100;5;LacticAcid#Admission NC#CRP;False;-0.17586311452816475
Feature;100;5;LacticAcid#CRP#IV Antibiotics;False;-0.17586311452816475
Feature;100;5;event:CRP@11;False;-0.17586311452816475
Feature;100;5;Admission NC#Leucocytes#Leucocytes;False;-0.17586311452816475
Feature;100;5;CRP#LacticAcid#IV Liquid;False;-0.17586311452816475
Feature;100;5;event:org:group@N;False;-0.17586311452816475
Feature;100;5;LacticAcid#Admission NC#Leucocytes;False;-0.17586311452816475
Feature;100;5;CRP#IV Liquid#IV Antibiotics;False;-0.17586311452816475
Feature;100;5;event:org:group@D;False;-0.17586311452816475
Feature;100;5;event:LacticAcid@UNDEFINED;False;-0.17821740334476768
Feature;100;5;event:Leucocytes@UNDEFINED;False;-0.18320124224022946
Feature;100;5;event:Diagnose@UNDEFINED;False;-0.18485643224743453
Feature;100;5;event:CRP@41;False;-0.18759947922456852
Feature;100;5;Leucocytes#Admission NC#Leucocytes;False;-0.18901116899997406
Feature;100;5;ER Sepsis Triage#LacticAcid#Leucocytes;False;-0.19044534662683013
Feature;100;5;Leucocytes#CRP#IV Antibiotics;False;-0.19044534662683013
Feature;100;5;Leucocytes#IV Antibiotics#Admission NC;False;-0.19044534662683013
Feature;100;5;LacticAcid#IV Liquid#IV Antibiotics;False;-0.19044534662683013
Feature;100;5;IV Antibiotics#Admission NC#Admission NC;False;-0.19044534662683013
Feature;100;5;event:Leucocytes@20;False;-0.1939828003659783
Feature;100;5;event:DisfuncOrg@True;False;-0.19596545041740512
Feature;100;5;LacticAcid#CRP#CRP;False;-0.19957634990742248
Feature;100;5;event:Leucocytes@19;False;-0.2011080417199781
Feature;100;5;event:DiagnosticArtAstrup@True;False;-0.20173664619648224
Feature;100;5;event:Leucocytes@21;False;-0.2025842379539893
Feature;100;5;event:CRP@84;False;-0.2041241452319315
Feature;100;5;CRP#IV Antibiotics#Admission NC;False;-0.2041241452319315
Feature;100;5;ER Sepsis Triage#IV Liquid#Leucocytes;False;-0.2041241452319315
Feature;100;5;ER Sepsis Triage#LacticAcid#CRP;False;-0.2041241452319315
Feature;100;5;ER Sepsis Triage#CRP#LacticAcid;False;-0.2041241452319315
Feature;100;5;CRP#Leucocytes#Release A;False;-0.2041241452319315
Feature;100;5;CRP#CRP#LacticAcid;False;-0.2091214442032571
Feature;100;5;event:org:group@O;False;-0.20974828316668528
Feature;100;5;event:Hypotensie@True;False;-0.21053798026662973
Feature;100;5;event:Leucocytes@2;False;-0.213817139099919
Feature;100;5;event:org:group@I;False;-0.2154318711080348
Feature;100;5;Admission NC#Admission NC#CRP;False;-0.21707238158772646
Feature;100;5;CRP#Leucocytes#Admission NC;False;-0.21707238158772646
Feature;100;5;Leucocytes#IV Liquid#IV Antibiotics;False;-0.21707238158772646
Feature;100;5;IV Antibiotics#Admission NC#CRP;False;-0.21707238158772646
Feature;100;5;event:Leucocytes@4;False;-0.21749012285518193
Feature;100;5;event:Leucocytes@18;False;-0.22928762621210194
Feature;100;5;CRP#LacticAcid#Admission NC;False;-0.22941573387056174
Feature;100;5;event:LacticAcid@3;False;-0.23175086099683231
Feature;100;5;CRP#LacticAcid#LacticAcid;False;-0.2323811133376234
Feature;100;5;CRP#Admission NC#Leucocytes;False;-0.24124895481858197
Feature;100;5;event:Leucocytes@15;False;-0.2446010664964684
Feature;100;5;event:Leucocytes@5;False;-0.24608593593698153
Feature;100;5;event:Leucocytes@16;False;-0.25393725009168505
Feature;100;5;event:Leucocytes@3;False;-0.2598986325637789
Feature;100;5;LacticAcid#Leucocytes#Leucocytes;False;-0.26037151764287
Feature;100;5;Leucocytes#LacticAcid#LacticAcid;False;-0.26037151764287
Feature;100;5;LacticAcid#CRP#LacticAcid;False;-0.2682594916581877
Feature;100;5;event:org:group@L;False;-0.26997462357801943
Feature;100;5;event:concept:name@IV Liquid;False;-0.2725540575476988
Feature;100;5;ER Triage#ER Sepsis Triage#LacticAcid;False;-0.2743516305843672
Feature;100;5;ER Sepsis Triage#Leucocytes#CRP;False;-0.2743516305843672
Feature;100;5;event:concept:name@IV Antibiotics;False;-0.2774379366256997
Feature;100;5;ER Sepsis Triage#IV Liquid#IV Antibiotics;False;-0.2847473987257497
Feature;100;5;event:Leucocytes@1;False;-0.2878235836700011
Feature;100;5;event:DiagnosticArtAstrup@False;False;-0.2916666666666667
Feature;100;5;LacticAcid#LacticAcid#Leucocytes;False;-0.2940399362758026
Feature;100;5;ER Triage#ER Sepsis Triage#CRP;False;-0.29488391230979427
Feature;100;5;Leucocytes#CRP#Release A;False;-0.29488391230979427
Feature;100;5;event:Leucocytes@13;False;-0.3093120454220498
Feature;100;5;LacticAcid#Leucocytes#LacticAcid;False;-0.3155523054392002
Feature;100;5;event:org:group@C;False;-0.32
Feature;100;5;event:concept:name@ER Triage;False;-0.32
Feature;100;5;Leucocytes#CRP#Admission NC;False;-0.32149958716941357
Feature;100;5;event:Hypotensie@False;False;-0.3223291856101521
Feature;100;5;event:DisfuncOrg@False;False;-0.32318286529871076
Feature;100;5;Leucocytes#LacticAcid#Leucocytes;False;-0.3273014247390876
Feature;100;5;event:Leucocytes@10;False;-0.3295903266386292
Feature;100;5;CRP#LacticAcid#CRP;False;-0.3319888545995207
Feature;100;5;IV Antibiotics#Admission NC#Leucocytes;False;-0.3333333333333333
Feature;100;5;event:org:group@F;False;-0.3372642233043582
Feature;100;5;Leucocytes#Leucocytes#Leucocytes;False;-0.3410963400644339
Feature;100;5;event:org:group@E;False;-0.3502363984578899
Feature;100;5;IV Liquid#IV Antibiotics#Admission NC;False;-0.3515615246553262
Feature;100;5;event:Leucocytes@6;False;-0.354817402229373
Feature;100;5;event:org:group@G;False;-0.35767882482582
Feature;100;5;event:Leucocytes@14;False;-0.36646009898074555
Feature;100;5;ER Triage#ER Sepsis Triage#Leucocytes;False;-0.3692744729379982
Feature;100;5;event:Leucocytes@8;False;-0.3696074052849178
Feature;100;5;ER Triage#ER Sepsis Triage#IV Liquid;False;-0.37796447300922725
Feature;100;5;event:Oligurie@False;False;-0.38030436528708195
Feature;100;5;event:SIRSCritLeucos@False;False;-0.38068585235790897
Feature;100;5;event:LacticAcid@2;False;-0.38663550359896426
Feature;100;5;event:Leucocytes@11;False;-0.3937388011572793
Feature;100;5;event:DiagnosticUrinaryCulture@True;False;-0.39513166445890474
Feature;100;5;event:Hypoxie@False;False;-0.4003203845127178
Feature;100;5;event:DiagnosticLiquor@False;False;-0.4100205015376281
Feature;100;5;event:Leucocytes@7;False;-0.4119199280500354
Feature;100;5;event:org:group@B;False;-0.4132154619433859
Feature;100;5;event:DiagnosticOther@False;False;-0.42
Feature;100;5;event:concept:name@ER Registration;False;-0.42
Feature;100;5;event:LacticAcid@0;False;-0.42380138039383225
Feature;100;5;event:DiagnosticUrinarySediment@True;False;-0.42772361086958177
Feature;100;5;event:DiagnosticSputum@False;False;-0.43019363071053657
Feature;100;5;event:Leucocytes@12;False;-0.4315317086866677
Feature;100;5;event:Leucocytes@9;False;-0.4336136913582565
Feature;100;5;Admission NC#CRP#Leucocytes;False;-0.44100309986177477
Feature;100;5;Admission NC#Leucocytes#CRP;False;-0.45841261155801183
Feature;100;5;event:org:group@?;False;-0.4605661864718383
Feature;100;5;event:concept:name@Return ER;False;-0.4605661864718383
Feature;100;5;Leucocytes#LacticAcid#CRP;False;-0.462755355107337
Feature;100;5;event:SIRSCritTachypnea@True;False;-0.46697769584433774
Feature;100;5;event:DiagnosticECG@True;False;-0.46787335106502476
Feature;100;5;LacticAcid#CRP#Leucocytes;False;-0.48701436919631585
Feature;100;5;CRP#CRP#Leucocytes;False;-0.4890834875635334
Feature;100;5;CRP#Leucocytes#LacticAcid;False;-0.4942265599152349
Feature;100;5;Leucocytes#CRP#CRP;False;-0.5034341823807047
Feature;100;5;event:SIRSCritHeartRate@True;False;-0.5089003967866784
Feature;100;5;CRP#LacticAcid#Leucocytes;False;-0.5106429211881653
Feature;100;5;event:DiagnosticXthorax@True;False;-0.5120024634180285
Feature;100;5;LacticAcid#Leucocytes#CRP;False;-0.5378521058408747
Feature;100;5;event:SIRSCritTemperature@True;False;-0.5402651501801299
Feature;100;5;event:SIRSCriteria2OrMore@True;False;-0.5446003941171143
Feature;100;5;event:InfectionSuspected@True;False;-0.5473816462639817
Feature;100;5;event:DiagnosticIC@True;False;-0.5535623484706925
Feature;100;5;event:DiagnosticBlood@True;False;-0.5562578093154722
Feature;100;5;CRP#Leucocytes#Leucocytes;False;-0.5605833101216812
Feature;100;5;event:LacticAcid@1;False;-0.5617236472462107
Feature;100;5;Leucocytes#CRP#LacticAcid;False;-0.5668590703957008
Feature;100;5;event:DiagnosticLacticAcid@True;False;-0.5699704467430112
Feature;100;5;Leucocytes#Leucocytes#CRP;False;-0.5974386132611754
Feature;100;5;event:concept:name@Leucocytes;False;-0.5990023417956667
Feature;100;5;CRP#Leucocytes#CRP;False;-0.5996663654430289
Feature;100;5;Leucocytes#CRP#Leucocytes;False;-0.6043672230190352
Feature;100;5;event:Infusion@True;False;-0.6127576206206944
Feature;100;5;event:concept:name@LacticAcid;False;-0.6154746780772568
Feature;100;5;event:concept:name@Release A;False;-0.6158817620514397
Feature;100;5;event:concept:name@CRP;False;-0.6212284689340599
Feature;100;5;event:concept:name@Admission NC;False;-0.6564943239391695
Feature;100;6;event:SIRSCriteria2OrMore@False;True;0.41758653677517066
Feature;100;6;event:DiagnosticLacticAcid@False;True;0.4016334593122995
Feature;100;6;event:InfectionSuspected@False;True;0.3993261510487516
Feature;100;6;event:DiagnosticBlood@False;True;0.3823595564509363
Feature;100;6;event:DiagnosticIC@False;True;0.3818813079129867
Feature;100;6;event:SIRSCritTemperature@False;True;0.36370440299772927
Feature;100;6;event:Infusion@False;True;0.3621034121889507
Feature;100;6;event:SIRSCritHeartRate@False;True;0.3453948115899517
Feature;100;6;event:DiagnosticXthorax@False;True;0.3383764840919798
Feature;100;6;event:DiagnosticECG@False;True;0.3
Feature;100;6;event:concept:name@Admission IC;True;0.2825715738478555
Feature;100;6;event:SIRSCritTachypnea@False;True;0.2712271694429363
Feature;100;6;event:DiagnosticUrinarySediment@False;True;0.20633898188470737
Feature;100;6;event:org:group@P;True;0.2041241452319315
Feature;100;6;event:concept:name@Release B;True;0.2041241452319315
Feature;100;6;event:org:group@W;True;0.17586311452816475
Feature;100;6;event:concept:name@Release C;True;0.16012815380508713
Feature;100;6;event:concept:name@Release D;True;0.14285714285714285
Feature;100;6;ER Registration#ER Triage#CRP;True;0.14285714285714285
Feature;100;6;event:DiagnosticUrinaryCulture@False;True;0.13673609066732717
Feature;100;6;ER Registration#ER Triage#LacticAcid;True;0.12340351046845906
Feature;100;6;event:Diagnose@S;True;0.12340351046845906
Feature;100;6;event:Age@30;True;0.12340351046845906
Feature;100;6;event:Age@20;True;0.12340351046845906
Feature;100;6;event:Diagnose@XA;True;0.10050378152592121
Feature;100;6;ER Registration#LacticAcid#Leucocytes;True;0.10050378152592121
Feature;100;6;event:Diagnose@HA;True;0.10050378152592121
Feature;100;6;event:Diagnose@R;True;0.10050378152592121
Feature;100;6;event:DiagnosticArtAstrup@False;True;0.09347150145061439
Feature;100;6;event:Age@35;True;0.07235746052924216
Feature;100;6;event:Diagnose@IC;True;0.0708881205008336
Feature;100;6;event:CRP@90;True;0.0708881205008336
Feature;100;6;event:concept:name@Release E;True;0.0708881205008336
Feature;100;6;event:CRP@98;True;0.0708881205008336
Feature;100;6;CRP#Leucocytes#ER Registration;True;0.0708881205008336
Feature;100;6;event:CRP@125;True;0.0708881205008336
Feature;100;6;event:CRP@157;True;0.0708881205008336
Feature;100;6;event:LacticAcid@6;True;0.0708881205008336
Feature;100;6;event:CRP@292;True;0.0708881205008336
Feature;100;6;event:CRP@332;True;0.0708881205008336
Feature;100;6;event:Leucocytes@40;True;0.0708881205008336
Feature;100;6;event:Age@25;True;0.0708881205008336
Feature;100;6;ER Registration#Leucocytes#CRP;True;0.0708881205008336
Feature;100;6;event:org:group@L;True;0.06512827625667998
Feature;100;6;event:concept:name@ER Sepsis Triage;True;0.06
Feature;100;6;event:Age@45;True;0.05862103817605492
Feature;100;6;ER Registration#ER Triage#ER Sepsis Triage;True;0.05057217374241736
Feature;100;6;event:Diagnose@Q;True;0.04113450348948635
Feature;100;6;ER Registration#ER Triage#Leucocytes;True;0.04113450348948635
Feature;100;6;event:Age@55;True;0.03202563076101742
Feature;100;6;event:Age@60;True;0.02720647808954716
Feature;100;6;event:Leucocytes@5;True;0.021931723165325632
Feature;100;6;event:CRP@323;False;0.0
Feature;100;6;ER Triage#ER Registration#Leucocytes;False;0.0
Feature;100;6;Return ER#CRP#Leucocytes;False;0.0
Feature;100;6;event:CRP@267;False;0.0
Feature;100;6;event:CRP@227;False;0.0
Feature;100;6;event:CRP@352;False;0.0
Feature;100;6;event:Diagnose@MD;False;0.0
Feature;100;6;Leucocytes#IV Liquid#Admission NC;False;0.0
Feature;100;6;event:CRP@296;False;0.0
Feature;100;6;event:Diagnose@HD;False;0.0
Feature;100;6;event:CRP@363;False;0.0
Feature;100;6;event:CRP@290;False;0.0
Feature;100;6;event:Diagnose@ED;False;0.0
Feature;100;6;Leucocytes#Leucocytes#Release B;False;0.0
Feature;100;6;event:CRP@260;False;0.0
Feature;100;6;event:CRP@221;False;0.0
Feature;100;6;event:CRP@266;False;0.0
Feature;100;6;LacticAcid#Leucocytes#ER Triage;False;0.0
Feature;100;6;IV Liquid#ER Triage#Leucocytes;False;0.0
Feature;100;6;IV Antibiotics#Admission NC#Release B;False;0.0
Feature;100;6;Leucocytes#LacticAcid#ER Triage;False;0.0
Feature;100;6;event:Diagnose@ZC;False;0.0
Feature;100;6;LacticAcid#Admission NC#LacticAcid;False;0.0
Feature;100;6;event:CRP@349;False;0.0
Feature;100;6;event:CRP@274;False;0.0
Feature;100;6;event:Diagnose@WC;False;0.0
Feature;100;6;event:Diagnose@PC;False;0.0
Feature;100;6;Admission NC#Admission NC#LacticAcid;False;0.0
Feature;100;6;Leucocytes#Admission IC#LacticAcid;False;0.0
Feature;100;6;event:CRP@193;False;0.0
Feature;100;6;event:Diagnose@LC;False;0.0
Feature;100;6;CRP#CRP#Release C;False;0.0
Feature;100;6;event:Diagnose@KC;False;0.0
Feature;100;6;CRP#Admission NC#LacticAcid;False;0.0
Feature;100;6;LacticAcid#Leucocytes#ER Registration;False;0.0
Feature;100;6;Leucocytes#Release C#Return ER;False;0.0
Feature;100;6;event:Diagnose@JC;False;0.0
Feature;100;6;IV Liquid#IV Antibiotics#ER Triage;False;0.0
Feature;100;6;CRP#CRP#Release B;False;0.0
Feature;100;6;event:CRP@300;False;0.0
Feature;100;6;event:CRP@298;False;0.0
Feature;100;6;event:CRP@236;False;0.0
Feature;100;6;event:CRP@224;False;0.0
Feature;100;6;event:Diagnose@AC;False;0.0
Feature;100;6;CRP#ER Sepsis Triage#IV Antibiotics;False;0.0
Feature;100;6;event:Diagnose@ZB;False;0.0
Feature;100;6;Admission NC#ER Sepsis Triage#IV Liquid;False;0.0
Feature;100;6;LacticAcid#Admission NC#ER Sepsis Triage;False;0.0
Feature;100;6;IV Liquid#LacticAcid#IV Antibiotics;False;0.0
Feature;100;6;event:CRP@307;False;0.0
Feature;100;6;LacticAcid#Admission IC#Leucocytes;False;0.0
Feature;100;6;IV Antibiotics#LacticAcid#Admission IC;False;0.0
Feature;100;6;Admission NC#ER Sepsis Triage#IV Antibiotics;False;0.0
Feature;100;6;IV Liquid#Admission NC#ER Sepsis Triage;False;0.0
Feature;100;6;IV Liquid#Admission NC#Admission IC;False;0.0
Feature;100;6;event:Diagnose@TB;False;0.0
Feature;100;6;event:CRP@268;False;0.0
Feature;100;6;event:Diagnose@SB;False;0.0
Feature;100;6;event:CRP@241;False;0.0
Feature;100;6;Leucocytes#Admission NC#LacticAcid;False;0.0
Feature;100;6;Admission NC#Admission NC#Release B;False;0.0
Feature;100;6;event:Leucocytes@122;False;0.0
Feature;100;6;ER Triage#IV Liquid#Leucocytes;False;0.0
Feature;100;6;ER Sepsis Triage#Admission NC#Release A;False;0.0
Feature;100;6;Leucocytes#ER Sepsis Triage#Admission NC;False;0.0
Feature;100;6;event:Diagnose@OB;False;0.0
Feature;100;6;event:CRP@250;False;0.0
Feature;100;6;event:CRP@258;False;0.0
Feature;100;6;event:CRP@167;False;0.0
Feature;100;6;ER Sepsis Triage#ER Triage#CRP;False;0.0
Feature;100;6;event:CRP@276;False;0.0
Feature;100;6;event:CRP@257;False;0.0
Feature;100;6;event:Diagnose@UC;False;0.0
Feature;100;6;event:Diagnose@RC;False;0.0
Feature;100;6;LacticAcid#IV Liquid#Admission NC;False;0.0
Feature;100;6;event:CRP@278;False;0.0
Feature;100;6;CRP#Release C#Return ER;False;0.0
Feature;100;6;event:Diagnose@GB;False;0.0
Feature;100;6;event:CRP@104;False;0.0
Feature;100;6;CRP#Leucocytes#Admission IC;False;0.0
Feature;100;6;event:CRP@321;False;0.0
Feature;100;6;event:CRP@317;False;0.0
Feature;100;6;event:CRP@172;False;0.0
Feature;100;6;event:Diagnose@EB;False;0.0
Feature;100;6;LacticAcid#IV Antibiotics#Admission IC;False;0.0
Feature;100;6;event:CRP@217;False;0.0
Feature;100;6;event:DiagnosticLiquor@True;False;0.0
Feature;100;6;event:CRP@301;False;0.0
Feature;100;6;Admission NC#LacticAcid#CRP;False;0.0
Feature;100;6;event:CRP@306;False;0.0
Feature;100;6;event:CRP@200;False;0.0
Feature;100;6;ER Sepsis Triage#IV Antibiotics#Admission IC;False;0.0
Feature;100;6;event:Diagnose@RB;False;0.0
Feature;100;6;Leucocytes#Admission IC#Leucocytes;False;0.0
Feature;100;6;event:Diagnose@BB;False;0.0
Feature;100;6;LacticAcid#ER Sepsis Triage#IV Antibiotics;False;0.0
Feature;100;6;event:CRP@206;False;0.0
Feature;100;6;event:Diagnose@AB;False;0.0
Feature;100;6;event:CRP@141;False;0.0
Feature;100;6;event:CRP@96;False;0.0
Feature;100;6;CRP#LacticAcid#Admission IC;False;0.0
Feature;100;6;event:Leucocytes@42;False;0.0
Feature;100;6;event:Leucocytes@41;False;0.0
Feature;100;6;event:Diagnose@ZA;False;0.0
Feature;100;6;event:CRP@53;False;0.0
Feature;100;6;Leucocytes#CRP#Release D;False;0.0
Feature;100;6;event:Diagnose@YA;False;0.0
Feature;100;6;event:CRP@181;False;0.0
Feature;100;6;LacticAcid#CRP#Release A;False;0.0
Feature;100;6;Leucocytes#IV Liquid#ER Sepsis Triage;False;0.0
Feature;100;6;ER Sepsis Triage#Leucocytes#Leucocytes;False;0.0
Feature;100;6;event:LacticAcid@14;False;0.0
Feature;100;6;ER Registration#CRP#LacticAcid;False;0.0
Feature;100;6;event:CRP@179;False;0.0
Feature;100;6;event:Diagnose@WA;False;0.0
Feature;100;6;ER Triage#IV Liquid#IV Antibiotics;False;0.0
Feature;100;6;ER Sepsis Triage#ER Triage#IV Liquid;False;0.0
Feature;100;6;ER Registration#ER Sepsis Triage#ER Triage;False;0.0
Feature;100;6;event:Diagnose@VA;False;0.0
Feature;100;6;event:Diagnose@UA;False;0.0
Feature;100;6;event:CRP@305;False;0.0
Feature;100;6;event:CRP@384;False;0.0
Feature;100;6;event:CRP@314;False;0.0
Feature;100;6;event:CRP@279;False;0.0
Feature;100;6;event:CRP@231;False;0.0
Feature;100;6;event:CRP@191;False;0.0
Feature;100;6;event:Leucocytes@34;False;0.0
Feature;100;6;IV Antibiotics#ER Triage#LacticAcid;False;0.0
Feature;100;6;IV Liquid#ER Sepsis Triage#IV Antibiotics;False;0.0
Feature;100;6;ER Registration#IV Liquid#ER Sepsis Triage;False;0.0
Feature;100;6;Leucocytes#CRP#Release E;False;0.0
Feature;100;6;event:CRP@325;False;0.0
Feature;100;6;event:CRP@271;False;0.0
Feature;100;6;event:CRP@234;False;0.0
Feature;100;6;event:CRP@273;False;0.0
Feature;100;6;event:CRP@261;False;0.0
Feature;100;6;Admission NC#Admission IC#CRP;False;0.0
Feature;100;6;event:CRP@99;False;0.0
Feature;100;6;event:CRP@161;False;0.0
Feature;100;6;event:CRP@134;False;0.0
Feature;100;6;event:CRP@215;False;0.0
Feature;100;6;event:Leucocytes@46;False;0.0
Feature;100;6;event:CRP@370;False;0.0
Feature;100;6;event:Diagnose@MA;False;0.0
Feature;100;6;CRP#ER Registration#ER Triage;False;0.0
Feature;100;6;Leucocytes#CRP#ER Registration;False;0.0
Feature;100;6;event:CRP@287;False;0.0
Feature;100;6;event:CRP@249;False;0.0
Feature;100;6;event:CRP@222;False;0.0
Feature;100;6;event:CRP@209;False;0.0
Feature;100;6;event:CRP@277;False;0.0
Feature;100;6;event:Leucocytes@44;False;0.0
Feature;100;6;event:CRP@248;False;0.0
Feature;100;6;event:CRP@225;False;0.0
Feature;100;6;event:CRP@170;False;0.0
Feature;100;6;event:CRP@143;False;0.0
Feature;100;6;event:Diagnose@KA;False;0.0
Feature;100;6;event:CRP@45;False;0.0
Feature;100;6;event:Diagnose@VB;False;0.0
