approach;total_size;partition;partition_size
Feature;609;trace:AMOUNT_REQ@22700;4
Feature;609;trace:AMOUNT_REQ@75000;11
Feature;609;W_Nabellen incomplete dossiers#W_Nabellen incomplete dossiers#A_ACTIVATED;10
Feature;609;W_Nabellen incomplete dossiers#A_ACTIVATED#A_APPROVED;13
Feature;609;W_Beoordelen fraude#W_Beoordelen fraude#W_Completeren aanvraag;2
Feature;609;W_Beoordelen fraude#W_Completeren aanvraag#W_Completeren aanvraag;2
Feature;609;trace:AMOUNT_REQ@80000;7
Feature;609;trace:AMOUNT_REQ@8100;3
Feature;609;O_ACCEPTED#A_REGISTERED#W_Nabellen incomplete dossiers;4
Feature;609;trace:AMOUNT_REQ@7600;2
Feature;609;trace:AMOUNT_REQ@6900;8
Feature;609;trace:AMOUNT_REQ@7900;6
Feature;609;trace:AMOUNT_REQ@9900;7
Feature;609;trace:AMOUNT_REQ@1900;4
Feature;609;event:org:resource@10935;265
Feature;609;W_Completeren aanvraag#W_Nabellen offertes#O_DECLINED;6
Feature;609;W_Nabellen offertes#O_DECLINED#A_DECLINED;21
Feature;609;O_DECLINED#A_DECLINED#W_Nabellen offertes;21
Feature;609;trace:AMOUNT_REQ@55000;3
Feature;609;trace:AMOUNT_REQ@47000;8
Feature;609;trace:AMOUNT_REQ@8700;7
Feature;609;trace:AMOUNT_REQ@39300;2
Feature;609;trace:AMOUNT_REQ@16200;2
Feature;609;event:org:resource@11254;2
Feature;609;trace:AMOUNT_REQ@4100;3
Feature;609;trace:AMOUNT_REQ@42500;8
Feature;609;trace:AMOUNT_REQ@7700;11
Feature;609;trace:AMOUNT_REQ@4600;4
Feature;609;trace:AMOUNT_REQ@13600;4
Feature;609;W_Nabellen incomplete dossiers#W_Valideren aanvraag#O_CANCELLED;27
Feature;609;W_Beoordelen fraude#W_Afhandelen leads#W_Afhandelen leads;8
Feature;609;W_Afhandelen leads#W_Afhandelen leads#W_Beoordelen fraude;10
Feature;609;W_Afhandelen leads#W_Beoordelen fraude#W_Beoordelen fraude;12
Feature;609;trace:AMOUNT_REQ@700;21
Feature;609;trace:AMOUNT_REQ@18200;3
Feature;609;W_Beoordelen fraude#W_Valideren aanvraag#W_Nabellen incomplete dossiers;10
Feature;609;trace:AMOUNT_REQ@31000;13
Feature;609;trace:AMOUNT_REQ@800;8
Feature;609;trace:AMOUNT_REQ@0;10
Feature;609;W_Nabellen incomplete dossiers#W_Nabellen incomplete dossiers#A_REGISTERED;7
Feature;609;W_Nabellen incomplete dossiers#A_REGISTERED#A_APPROVED;9
Feature;609;trace:AMOUNT_REQ@4200;6
Feature;609;trace:AMOUNT_REQ@4300;3
Feature;609;trace:AMOUNT_REQ@15300;2
Feature;609;trace:AMOUNT_REQ@33600;2
Feature;609;trace:AMOUNT_REQ@27700;2
Feature;609;trace:AMOUNT_REQ@65000;5
Feature;609;trace:AMOUNT_REQ@3800;2
Feature;609;trace:AMOUNT_REQ@27000;31
Feature;609;W_Completeren aanvraag#W_Completeren aanvraag#A_FINALIZED;19
Feature;609;W_Completeren aanvraag#A_FINALIZED#O_SELECTED;19
Feature;609;trace:AMOUNT_REQ@4900;4
Feature;609;A_ACTIVATED#O_ACCEPTED#W_Nabellen incomplete dossiers;6
Feature;609;trace:AMOUNT_REQ@37500;20
Feature;609;W_Nabellen offertes#W_Nabellen offertes#O_DECLINED;15
Feature;609;trace:AMOUNT_REQ@19500;8
Feature;609;W_Valideren aanvraag#W_Nabellen incomplete dossiers#A_REGISTERED;12
Feature;609;W_Valideren aanvraag#W_Nabellen incomplete dossiers#O_DECLINED;13
Feature;609;event:org:resource@11003;861
Feature;609;trace:AMOUNT_REQ@13300;2
Feature;609;trace:AMOUNT_REQ@6200;7
Feature;609;trace:AMOUNT_REQ@48000;6
Feature;609;trace:AMOUNT_REQ@27200;2
Feature;609;trace:AMOUNT_REQ@29500;3
Feature;609;trace:AMOUNT_REQ@20500;4
Feature;609;trace:AMOUNT_REQ@13200;6
Feature;609;trace:AMOUNT_REQ@10300;6
Feature;609;trace:AMOUNT_REQ@3600;6
Feature;609;W_Nabellen incomplete dossiers#A_REGISTERED#O_ACCEPTED;9
Feature;609;A_ACTIVATED#A_APPROVED#W_Nabellen incomplete dossiers;13
Feature;609;trace:AMOUNT_REQ@22300;2
Feature;609;trace:AMOUNT_REQ@21500;5
Feature;609;trace:AMOUNT_REQ@24300;2
Feature;609;event:org:resource@10125;2
Feature;609;W_Valideren aanvraag#W_Wijzigen contractgegevens#W_Wijzigen contractgegevens;3
Feature;609;W_Valideren aanvraag#W_Nabellen incomplete dossiers#A_DECLINED;8
Feature;609;trace:AMOUNT_REQ@2200;5
Feature;609;trace:AMOUNT_REQ@1100;2
Feature;609;trace:AMOUNT_REQ@17800;5
Feature;609;trace:AMOUNT_REQ@17600;2
Feature;609;W_Valideren aanvraag#W_Valideren aanvraag#A_CANCELLED;4
Feature;609;trace:AMOUNT_REQ@25800;2
Feature;609;trace:AMOUNT_REQ@30500;4
Feature;609;trace:AMOUNT_REQ@90000;6
Feature;609;trace:AMOUNT_REQ@64000;2
Feature;609;trace:AMOUNT_REQ@11400;3
Feature;609;trace:AMOUNT_REQ@40900;2
Feature;609;trace:AMOUNT_REQ@8600;4
Feature;609;trace:AMOUNT_REQ@31600;4
Feature;609;trace:AMOUNT_REQ@8300;3
Feature;609;trace:AMOUNT_REQ@26500;6
Feature;609;event:org:resource@11269;3
Feature;609;trace:AMOUNT_REQ@99900;2
Feature;609;event:org:resource@11289;282
Feature;609;trace:AMOUNT_REQ@7200;12
Feature;609;trace:AMOUNT_REQ@21100;4
Feature;609;trace:AMOUNT_REQ@1700;4
Feature;609;trace:AMOUNT_REQ@16300;2
Feature;609;trace:AMOUNT_REQ@56000;3
Feature;609;trace:AMOUNT_REQ@2700;3
Feature;609;trace:AMOUNT_REQ@5300;4
Feature;609;trace:AMOUNT_REQ@6600;4
Feature;609;trace:AMOUNT_REQ@23500;4
Feature;609;trace:AMOUNT_REQ@1300;3
Feature;609;trace:AMOUNT_REQ@24500;5
Feature;609;trace:AMOUNT_REQ@12400;4
Feature;609;trace:AMOUNT_REQ@1800;5
Feature;609;trace:AMOUNT_REQ@14100;3
Feature;609;trace:AMOUNT_REQ@19900;2
Feature;609;trace:AMOUNT_REQ@21600;2
Feature;609;trace:AMOUNT_REQ@35500;3
Feature;609;trace:AMOUNT_REQ@35300;2
Feature;609;trace:AMOUNT_REQ@400;11
Feature;609;trace:AMOUNT_REQ@16700;3
Feature;609;trace:AMOUNT_REQ@23200;2
Feature;609;trace:AMOUNT_REQ@18800;4
Feature;609;W_Valideren aanvraag#W_Nabellen incomplete dossiers#A_CANCELLED;4
Feature;609;trace:AMOUNT_REQ@15600;2
Feature;609;trace:AMOUNT_REQ@12900;2
Feature;609;trace:AMOUNT_REQ@11600;2
Feature;609;trace:AMOUNT_REQ@17400;3
Feature;609;trace:AMOUNT_REQ@12300;16
Feature;609;A_APPROVED#O_ACCEPTED#W_Nabellen incomplete dossiers;3
Feature;609;W_Completeren aanvraag#W_Nabellen offertes#A_DECLINED;4
Feature;609;trace:AMOUNT_REQ@6300;4
Feature;609;trace:AMOUNT_REQ@33500;2
Feature;609;W_Nabellen incomplete dossiers#A_ACTIVATED#A_REGISTERED;5
Feature;609;O_ACCEPTED#A_APPROVED#W_Nabellen incomplete dossiers;3
Feature;609;trace:AMOUNT_REQ@48500;2
Feature;609;trace:AMOUNT_REQ@2300;3
Feature;609;event:org:resource@10124;5
Feature;609;trace:AMOUNT_REQ@32700;2
Feature;609;trace:AMOUNT_REQ@37700;2
Feature;609;trace:AMOUNT_REQ@22800;2
Feature;609;trace:AMOUNT_REQ@38500;3
Feature;609;trace:AMOUNT_REQ@9700;4
Feature;609;trace:AMOUNT_REQ@2800;3
Feature;609;W_Valideren aanvraag#W_Nabellen incomplete dossiers#O_SENT_BACK;10
Feature;609;trace:AMOUNT_REQ@29400;3
Feature;609;event:org:resource@11299;278
Feature;609;W_Beoordelen fraude#W_Afhandelen leads#A_DECLINED;7
Feature;609;trace:AMOUNT_REQ@5100;2
Feature;609;trace:AMOUNT_REQ@26700;4
Feature;609;trace:AMOUNT_REQ@32500;6
Feature;609;event:org:resource@11309;229
Feature;609;trace:AMOUNT_REQ@22900;2
Feature;609;trace:AMOUNT_REQ@44000;4
Feature;609;event:org:resource@11300;263
Feature;609;event:org:resource@11302;262
Feature;609;W_Nabellen offertes#O_CANCELLED#W_Nabellen offertes;3
Feature;609;O_CANCELLED#W_Nabellen offertes#A_CANCELLED;3
Feature;609;W_Afhandelen leads#W_Afhandelen leads#W_Completeren aanvraag;2
Feature;609;W_Afhandelen leads#W_Completeren aanvraag#W_Afhandelen leads;2
Feature;609;W_Nabellen offertes#W_Nabellen offertes#W_Completeren aanvraag;2
Feature;609;W_Nabellen offertes#W_Completeren aanvraag#W_Completeren aanvraag;2
Feature;609;W_Completeren aanvraag#W_Completeren aanvraag#W_Nabellen offertes;2
Feature;609;trace:AMOUNT_REQ@29700;2
Feature;609;trace:AMOUNT_REQ@11700;3
Feature;609;trace:AMOUNT_REQ@12600;3
Feature;609;trace:AMOUNT_REQ@9100;2
Feature;609;trace:AMOUNT_REQ@28800;2
Feature;609;trace:AMOUNT_REQ@900;3
Feature;609;trace:AMOUNT_REQ@37200;3
Feature;609;trace:AMOUNT_REQ@27300;3
Feature;609;trace:AMOUNT_REQ@13100;2
Feature;609;trace:AMOUNT_REQ@10800;2
Feature;609;event:org:resource@11319;204
Feature;609;trace:AMOUNT_REQ@10700;4
Feature;609;trace:AMOUNT_REQ@4400;3
Feature;609;trace:AMOUNT_REQ@8800;3
Feature;609;trace:AMOUNT_REQ@17200;2
Feature;609;trace:AMOUNT_REQ@23900;2
Feature;609;trace:AMOUNT_REQ@16600;3
Feature;609;trace:AMOUNT_REQ@18100;2
Feature;609;trace:AMOUNT_REQ@69000;2
Feature;609;trace:AMOUNT_REQ@18400;2
Feature;609;event:org:resource@11304;10
Feature;609;trace:AMOUNT_REQ@20900;2
Feature;609;trace:AMOUNT_REQ@20700;2
Feature;609;trace:AMOUNT_REQ@22600;3
Sequence;258;('O_CREATED', 'O_SENT', 'W_Nabellen offertes');5015
Sequence;258;('W_Valideren aanvraag', 'A_REGISTERED', 'A_APPROVED');102
Sequence;258;('A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_PREACCEPTED');4852
Sequence;258;('W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Nabellen offertes');3545
Sequence;258;('O_SENT', 'W_Nabellen offertes', 'W_Completeren aanvraag');5014
Sequence;258;('A_APPROVED', 'O_ACCEPTED', 'A_ACTIVATED');208
Sequence;258;('A_FINALIZED', 'O_CREATED', 'O_SENT');2907
Sequence;258;('O_ACCEPTED', 'A_ACTIVATED', 'W_Valideren aanvraag');102
Sequence;258;('A_PARTLYSUBMITTED', 'A_PREACCEPTED', 'W_Completeren aanvraag');4852
Sequence;258;('W_Completeren aanvraag', 'W_Completeren aanvraag', 'A_ACCEPTED');4502
Sequence;258;('W_Nabellen offertes', 'W_Completeren aanvraag', 'W_Nabellen offertes');5010
Sequence;258;('A_ACCEPTED', 'O_SELECTED', 'A_FINALIZED');2879
Sequence;258;('W_Completeren aanvraag', 'A_ACCEPTED', 'O_SELECTED');2879
Sequence;258;('W_Nabellen offertes', 'W_Nabellen offertes', 'W_Nabellen offertes');4272
Sequence;258;('O_SENT_BACK', 'W_Valideren aanvraag', 'W_Nabellen offertes');3254
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag');3207
Sequence;258;('O_SELECTED', 'A_FINALIZED', 'O_CREATED');2907
Sequence;258;('A_PREACCEPTED', 'W_Completeren aanvraag', 'W_Completeren aanvraag');4852
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'A_REGISTERED');68
Sequence;258;('A_REGISTERED', 'A_APPROVED', 'O_ACCEPTED');48
Sequence;258;('W_Nabellen offertes', 'O_SENT_BACK', 'W_Valideren aanvraag');3254
Sequence;258;('W_Nabellen offertes', 'W_Nabellen offertes', 'O_SENT_BACK');2693
Sequence;258;('A_FINALIZED', 'O_SELECTED', 'O_CREATED');2107
Sequence;258;('A_APPROVED', 'A_REGISTERED', 'A_ACTIVATED');310
Sequence;258;('O_SENT', 'W_Nabellen offertes', 'W_Nabellen offertes');1266
Sequence;258;('O_SELECTED', 'O_CREATED', 'O_SENT');2616
Sequence;258;('W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag');4399
Sequence;258;('W_Completeren aanvraag', 'A_ACCEPTED', 'A_FINALIZED');2089
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Valideren aanvraag');1112
Sequence;258;('W_Valideren aanvraag', 'O_ACCEPTED', 'A_APPROVED');480
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'O_ACCEPTED');381
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'W_Valideren aanvraag');1435
Sequence;258;('W_Nabellen offertes', 'O_SELECTED', 'O_CANCELLED');674
Sequence;258;('O_SELECTED', 'O_CANCELLED', 'O_CREATED');815
Sequence;258;('A_REGISTERED', 'A_ACTIVATED', 'W_Valideren aanvraag');455
Sequence;258;('A_ACCEPTED', 'A_FINALIZED', 'O_SELECTED');2089
Sequence;258;('O_CANCELLED', 'O_CREATED', 'O_SENT');815
Sequence;258;('O_ACCEPTED', 'A_APPROVED', 'A_REGISTERED');310
Sequence;258;('W_Nabellen offertes', 'W_Nabellen offertes', 'O_SELECTED');354
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'O_ACCEPTED');350
Sequence;258;('W_Completeren aanvraag', 'W_Nabellen offertes', 'O_SELECTED');361
Sequence;258;('A_SUBMITTED', 'A_PARTLYSUBMITTED', 'A_DECLINED');3429
Sequence;258;('W_Completeren aanvraag', 'W_Completeren aanvraag', 'A_CANCELLED');1060
Sequence;258;('W_Completeren aanvraag', 'A_CANCELLED', 'W_Completeren aanvraag');704
Sequence;258;('W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag');1597
Sequence;258;('A_PREACCEPTED', 'W_Completeren aanvraag', 'W_Afhandelen leads');2515
Sequence;258;('A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Afhandelen leads');4739
Sequence;258;('A_PARTLYSUBMITTED', 'W_Afhandelen leads', 'W_Afhandelen leads');4739
Sequence;258;('W_Completeren aanvraag', 'W_Completeren aanvraag', 'A_DECLINED');841
Sequence;258;('W_Afhandelen leads', 'A_PREACCEPTED', 'W_Completeren aanvraag');2515
Sequence;258;('W_Afhandelen leads', 'W_Afhandelen leads', 'A_PREACCEPTED');2509
Sequence;258;('W_Completeren aanvraag', 'A_DECLINED', 'W_Completeren aanvraag');1088
Sequence;258;('W_Completeren aanvraag', 'W_Afhandelen leads', 'W_Completeren aanvraag');2515
Sequence;258;('A_DECLINED', 'O_DECLINED', 'W_Valideren aanvraag');320
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'A_DECLINED');176
Sequence;258;('W_Valideren aanvraag', 'A_DECLINED', 'O_DECLINED');320
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers');975
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag');1574
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers');1468
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag');1130
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers');1647
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers');1451
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'O_ACCEPTED');402
Sequence;258;('W_Nabellen incomplete dossiers', 'O_DECLINED', 'A_DECLINED');50
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'O_DECLINED');37
Sequence;258;('O_DECLINED', 'A_DECLINED', 'W_Nabellen incomplete dossiers');50
Sequence;258;('W_Afhandelen leads', 'W_Afhandelen leads', 'W_Afhandelen leads');763
Sequence;258;('W_Valideren aanvraag', 'O_ACCEPTED', 'A_ACTIVATED');229
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Valideren aanvraag');511
Sequence;258;('O_ACCEPTED', 'A_ACTIVATED', 'A_REGISTERED');242
Sequence;258;('A_ACTIVATED', 'A_REGISTERED', 'A_APPROVED');82
Sequence;258;('A_REGISTERED', 'A_APPROVED', 'W_Valideren aanvraag');103
Sequence;258;('W_Afhandelen leads', 'W_Afhandelen leads', 'A_DECLINED');2227
Sequence;258;('W_Afhandelen leads', 'A_DECLINED', 'W_Afhandelen leads');2234
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'O_SENT_BACK');189
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'O_SELECTED');73
Sequence;258;('O_SENT', 'W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers');169
Sequence;258;('W_Nabellen incomplete dossiers', 'O_SELECTED', 'O_CANCELLED');91
Sequence;258;('O_SENT_BACK', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers');197
Sequence;258;('W_Nabellen incomplete dossiers', 'O_SENT_BACK', 'W_Valideren aanvraag');197
Sequence;258;('O_CREATED', 'O_SENT', 'W_Nabellen incomplete dossiers');357
Sequence;258;('A_APPROVED', 'A_ACTIVATED', 'W_Valideren aanvraag');384
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers');622
Sequence;258;('W_Valideren aanvraag', 'O_ACCEPTED', 'A_REGISTERED');427
Sequence;258;('O_ACCEPTED', 'A_REGISTERED', 'A_APPROVED');388
Sequence;258;('A_REGISTERED', 'A_APPROVED', 'A_ACTIVATED');420
Sequence;258;('W_Afhandelen leads', 'W_Completeren aanvraag', 'A_ACCEPTED');611
Sequence;258;('W_Completeren aanvraag', 'W_Nabellen offertes', 'O_CANCELLED');468
Sequence;258;('W_Nabellen offertes', 'O_CANCELLED', 'A_CANCELLED');695
Sequence;258;('O_CANCELLED', 'A_CANCELLED', 'W_Nabellen offertes');461
Sequence;258;('W_Nabellen offertes', 'W_Nabellen offertes', 'O_CANCELLED');968
Sequence;258;('A_DECLINED', 'O_DECLINED', 'W_Nabellen offertes');27
Sequence;258;('W_Nabellen offertes', 'O_CANCELLED', 'O_SELECTED');734
Sequence;258;('O_CANCELLED', 'O_SELECTED', 'O_CREATED');863
Sequence;258;('W_Nabellen offertes', 'A_DECLINED', 'O_DECLINED');27
Sequence;258;('W_Nabellen offertes', 'W_Nabellen offertes', 'A_DECLINED');23
Sequence;258;('O_ACCEPTED', 'A_REGISTERED', 'A_ACTIVATED');325
Sequence;258;('A_REGISTERED', 'A_ACTIVATED', 'A_APPROVED');148
Sequence;258;('W_Completeren aanvraag', 'W_Nabellen offertes', 'O_SENT_BACK');561
Sequence;258;('A_ACTIVATED', 'A_APPROVED', 'W_Valideren aanvraag');136
Sequence;258;('W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Beoordelen fraude');3
Sequence;258;('W_Beoordelen fraude', 'A_DECLINED', 'W_Beoordelen fraude');57
Sequence;258;('W_Completeren aanvraag', 'W_Beoordelen fraude', 'W_Beoordelen fraude');3
Sequence;258;('W_Beoordelen fraude', 'W_Beoordelen fraude', 'A_DECLINED');57
Sequence;258;('W_Beoordelen fraude', 'W_Completeren aanvraag', 'W_Beoordelen fraude');3
Sequence;258;('W_Completeren aanvraag', 'W_Beoordelen fraude', 'W_Completeren aanvraag');3
Sequence;258;('W_Beoordelen fraude', 'W_Beoordelen fraude', 'W_Beoordelen fraude');81
Sequence;258;('W_Valideren aanvraag', 'A_APPROVED', 'A_ACTIVATED');59
Sequence;258;('A_ACTIVATED', 'A_REGISTERED', 'O_ACCEPTED');62
Sequence;258;('A_APPROVED', 'A_ACTIVATED', 'A_REGISTERED');263
Sequence;258;('A_REGISTERED', 'O_ACCEPTED', 'W_Valideren aanvraag');111
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'A_APPROVED');165
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'A_APPROVED');168
Sequence;258;('A_ACTIVATED', 'A_REGISTERED', 'W_Valideren aanvraag');369
Sequence;258;('W_Valideren aanvraag', 'A_APPROVED', 'O_ACCEPTED');344
Sequence;258;('W_Nabellen offertes', 'W_Nabellen offertes', 'A_CANCELLED');719
Sequence;258;('W_Nabellen offertes', 'A_CANCELLED', 'O_CANCELLED');779
Sequence;258;('A_CANCELLED', 'O_CANCELLED', 'W_Nabellen offertes');509
Sequence;258;('O_ACCEPTED', 'A_APPROVED', 'A_ACTIVATED');305
Sequence;258;('W_Afhandelen leads', 'W_Completeren aanvraag', 'A_DECLINED');247
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'O_DECLINED');113
Sequence;258;('O_DECLINED', 'A_DECLINED', 'W_Valideren aanvraag');348
Sequence;258;('W_Valideren aanvraag', 'O_DECLINED', 'A_DECLINED');348
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'O_DECLINED');181
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'O_CANCELLED');118
Sequence;258;('W_Nabellen incomplete dossiers', 'O_CANCELLED', 'O_SELECTED');85
Sequence;258;('A_ACTIVATED', 'A_APPROVED', 'A_REGISTERED');277
Sequence;258;('O_ACCEPTED', 'A_ACTIVATED', 'A_APPROVED');210
Sequence;258;('A_APPROVED', 'A_REGISTERED', 'W_Valideren aanvraag');181
Sequence;258;('A_SUBMITTED', 'A_PARTLYSUBMITTED', 'W_Beoordelen fraude');67
Sequence;258;('A_PARTLYSUBMITTED', 'W_Beoordelen fraude', 'W_Beoordelen fraude');67
Sequence;258;('A_REGISTERED', 'A_ACTIVATED', 'W_Nabellen incomplete dossiers');40
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'O_ACCEPTED');42
Sequence;258;('W_Nabellen incomplete dossiers', 'O_ACCEPTED', 'A_APPROVED');42
Sequence;258;('W_Afhandelen leads', 'W_Completeren aanvraag', 'A_CANCELLED');60
Sequence;258;('W_Completeren aanvraag', 'W_Nabellen offertes', 'A_CANCELLED');66
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'A_DECLINED');105
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'A_APPROVED');13
Sequence;258;('A_REGISTERED', 'O_ACCEPTED', 'W_Nabellen incomplete dossiers');13
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'O_SELECTED');18
Sequence;258;('W_Nabellen incomplete dossiers', 'A_APPROVED', 'A_ACTIVATED');5
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'A_ACTIVATED');61
Sequence;258;('W_Valideren aanvraag', 'A_ACTIVATED', 'A_APPROVED');107
Sequence;258;('A_APPROVED', 'A_REGISTERED', 'O_ACCEPTED');169
Sequence;258;('A_REGISTERED', 'O_ACCEPTED', 'A_APPROVED');105
Sequence;258;('W_Valideren aanvraag', 'A_REGISTERED', 'O_ACCEPTED');92
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'A_REGISTERED');77
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'A_REGISTERED');82
Sequence;258;('A_APPROVED', 'A_ACTIVATED', 'O_ACCEPTED');105
Sequence;258;('O_ACCEPTED', 'A_REGISTERED', 'W_Valideren aanvraag');54
Sequence;258;('A_ACTIVATED', 'O_ACCEPTED', 'A_REGISTERED');73
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'O_DECLINED');53
Sequence;258;('W_Completeren aanvraag', 'A_ACCEPTED', 'W_Completeren aanvraag');74
Sequence;258;('A_ACCEPTED', 'W_Completeren aanvraag', 'W_Completeren aanvraag');74
Sequence;258;('W_Valideren aanvraag', 'O_CANCELLED', 'O_SELECTED');98
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'O_CANCELLED');24
Sequence;258;('O_SENT', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag');203
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'O_CANCELLED');44
Sequence;258;('W_Nabellen incomplete dossiers', 'O_CANCELLED', 'A_CANCELLED');59
Sequence;258;('O_CANCELLED', 'A_CANCELLED', 'W_Nabellen incomplete dossiers');57
Sequence;258;('W_Valideren aanvraag', 'A_APPROVED', 'A_REGISTERED');86
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'A_APPROVED');155
Sequence;258;('A_REGISTERED', 'O_ACCEPTED', 'A_ACTIVATED');103
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'A_ACTIVATED');75
Sequence;258;('A_APPROVED', 'O_ACCEPTED', 'A_REGISTERED');230
Sequence;258;('A_ACTIVATED', 'A_APPROVED', 'O_ACCEPTED');52
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'A_DECLINED');39
Sequence;258;('A_ACCEPTED', 'A_CANCELLED', 'W_Completeren aanvraag');46
Sequence;258;('W_Completeren aanvraag', 'A_ACCEPTED', 'A_CANCELLED');46
Sequence;258;('W_Nabellen incomplete dossiers', 'O_ACCEPTED', 'A_ACTIVATED');26
Sequence;258;('A_APPROVED', 'A_REGISTERED', 'W_Nabellen incomplete dossiers');22
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'O_ACCEPTED');67
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'O_SELECTED');18
Sequence;258;('W_Valideren aanvraag', 'O_SELECTED', 'O_CANCELLED');107
Sequence;258;('W_Nabellen incomplete dossiers', 'O_ACCEPTED', 'A_REGISTERED');41
Sequence;258;('A_APPROVED', 'A_ACTIVATED', 'W_Nabellen incomplete dossiers');37
Sequence;258;('W_Valideren aanvraag', 'A_ACTIVATED', 'A_REGISTERED');36
Sequence;258;('O_ACCEPTED', 'A_APPROVED', 'W_Valideren aanvraag');36
Sequence;258;('W_Completeren aanvraag', 'W_Completeren aanvraag', 'O_SELECTED');28
Sequence;258;('W_Completeren aanvraag', 'O_SELECTED', 'A_FINALIZED');28
Sequence;258;('A_ACTIVATED', 'A_REGISTERED', 'W_Nabellen incomplete dossiers');32
Sequence;258;('W_Nabellen incomplete dossiers', 'A_APPROVED', 'O_ACCEPTED');30
Sequence;258;('A_ACTIVATED', 'O_ACCEPTED', 'W_Valideren aanvraag');86
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'O_SELECTED');47
Sequence;258;('W_Valideren aanvraag', 'W_Beoordelen fraude', 'W_Beoordelen fraude');10
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'W_Beoordelen fraude');8
Sequence;258;('W_Valideren aanvraag', 'W_Beoordelen fraude', 'W_Valideren aanvraag');33
Sequence;258;('W_Beoordelen fraude', 'W_Valideren aanvraag', 'W_Beoordelen fraude');33
Sequence;258;('W_Beoordelen fraude', 'W_Beoordelen fraude', 'W_Valideren aanvraag');10
Sequence;258;('W_Beoordelen fraude', 'W_Valideren aanvraag', 'O_ACCEPTED');3
