approach;sample_size;repetition;feature;informative;correlation
Feature;400;1;trace:AMOUNT_REQ@14600.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@38000.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@28000.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@22000.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@22500.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@25500.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@9600.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@17500.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@8900.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@60000.0;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@12500.0;False;-0.03528912352033491
Feature;400;1;event:org:resource@10971;False;-0.03528912352033491
Feature;400;1;trace:AMOUNT_REQ@4000.0;False;-0.03956219825610756
Feature;400;1;trace:AMOUNT_REQ@30000.0;False;-0.03956219825610756
Feature;400;1;trace:AMOUNT_REQ@15000.0;False;-0.0439056413943076
Feature;400;1;trace:AMOUNT_REQ@3500.0;False;-0.04981292701049433
Feature;400;1;trace:AMOUNT_REQ@14000.0;False;-0.04981292701049433
Feature;400;1;event:org:resource@11309;False;-0.04984424585283528
Feature;400;1;trace:AMOUNT_REQ@8000.0;False;-0.05143435811937953
Feature;400;1;trace:AMOUNT_REQ@13000.0;False;-0.06089395710607459
Feature;400;1;trace:AMOUNT_REQ@7500.0;False;-0.06594029437613767
Feature;400;1;trace:AMOUNT_REQ@8500.0;False;-0.07018274852098412
Feature;400;1;event:org:resource@10859;False;-0.07018274852098412
Feature;400;1;event:org:resource@10862;False;-0.08568949667878378
Feature;400;1;event:org:resource@10228;False;-0.08579830360060924
Feature;400;1;event:org:resource@10914;False;-0.08585245108417916
Feature;400;1;event:org:resource@11001;False;-0.08585245108417916
Feature;400;1;trace:AMOUNT_REQ@25000.0;False;-0.08777441291065144
Feature;400;1;trace:AMOUNT_REQ@5000.0;False;-0.08923030756656214
Feature;400;1;event:org:resource@11302;False;-0.116004179189524
Feature;400;1;event:org:resource@11120;False;-0.1296220336242538
Feature;400;1;event:org:resource@10809;False;-0.13262065895335987
Feature;400;1;event:org:resource@11029;False;-0.13314262574613855
Feature;400;1;event:org:resource@10880;False;-0.14617933146790932
Feature;400;1;event:org:resource@11299;False;-0.16425991510009336
Feature;400;1;event:concept:name@O_DECLINED;False;-0.16870980440527691
Feature;400;1;event:org:resource@11319;False;-0.1801751908943848
Feature;400;1;event:org:resource@11202;False;-0.18534426549971822
Feature;400;1;event:org:resource@10933;False;-0.1886786041023713
Feature;400;1;event:org:resource@11300;False;-0.19196593779374463
Feature;400;1;event:concept:name@A_DECLINED;False;-0.19528824508016918
Feature;400;1;event:org:resource@10912;False;-0.20668430418078848
Feature;400;1;event:org:resource@11200;False;-0.20695384564140695
Feature;400;1;event:org:resource@10935;False;-0.21184704732766504
Feature;400;1;event:org:resource@10931;False;-0.21198434735006808
Feature;400;1;event:org:resource@11019;False;-0.22017132915416776
Feature;400;1;event:org:resource@11003;False;-0.2332440099340904
Feature;400;1;event:org:resource@10789;False;-0.24626512980599902
Feature;400;1;event:org:resource@10929;False;-0.24673849453802857
Feature;400;1;event:concept:name@O_ACCEPTED;False;-0.25529898636977555
Feature;400;1;event:concept:name@A_REGISTERED;False;-0.25529898636977555
Feature;400;1;event:concept:name@A_APPROVED;False;-0.25529898636977555
Feature;400;1;event:concept:name@A_ACTIVATED;False;-0.25529898636977555
Feature;400;1;event:concept:name@A_CANCELLED;False;-0.260827215853132
Feature;400;1;event:org:resource@11289;False;-0.2741880800126849
Feature;400;1;event:org:resource@11179;False;-0.2752584200591368
Feature;400;1;event:org:resource@10939;False;-0.29200444984997015
Feature;400;1;event:concept:name@O_SENT_BACK;False;-0.2947714893234502
Feature;400;1;event:org:resource@10899;False;-0.2990514784242289
Feature;400;1;event:concept:name@O_CANCELLED;False;-0.30213228300738626
Feature;400;1;event:org:resource@10863;False;-0.3022314586786371
Feature;400;1;event:org:resource@10629;False;-0.3044092517222834
Feature;400;1;event:org:resource@11002;False;-0.306392202901424
Feature;400;1;event:org:resource@10889;False;-0.3097523017797692
Feature;400;1;event:concept:name@A_FINALIZED;False;-0.317617909580432
Feature;400;1;event:concept:name@A_ACCEPTED;False;-0.3200501967535131
Feature;400;1;event:concept:name@W_Afhandelen leads;False;-0.3211327742750327
Feature;400;1;event:org:resource@11009;False;-0.32151074369951194
Feature;400;1;event:org:resource@11201;False;-0.3228501945918968
Feature;400;1;event:org:resource@11259;False;-0.32461970774058346
Feature;400;1;event:org:resource@11000;False;-0.3302254031855072
Feature;400;1;event:concept:name@A_PREACCEPTED;False;-0.33327406617131744
Feature;400;1;event:org:resource@10982;False;-0.344070044879784
Feature;400;1;event:org:resource@10910;False;-0.34963623909662706
Feature;400;1;event:org:resource@10881;False;-0.3496631608251043
Feature;400;1;event:org:resource@11121;False;-0.3514927547097096
Feature;400;1;event:org:resource@11049;False;-0.3559590604750074
Feature;400;1;event:org:resource@10932;False;-0.3560532665483294
Feature;400;1;event:concept:name@O_SENT;False;-0.36525432138322006
Feature;400;1;event:concept:name@O_SELECTED;False;-0.36525432138322006
Feature;400;1;event:concept:name@O_CREATED;False;-0.36525432138322006
Feature;400;1;event:org:resource@11181;False;-0.37165851264196564
Feature;400;1;event:org:resource@11169;False;-0.37497986172346476
Feature;400;1;event:org:resource@10609;False;-0.37520435185175965
Feature;400;1;event:org:resource@11122;False;-0.37540673192757484
Feature;400;1;event:org:resource@10138;False;-0.37668111702282037
Feature;400;1;event:org:resource@11119;False;-0.37761796813889953
Feature;400;1;event:org:resource@11203;False;-0.39331074580435255
Feature;400;1;event:org:resource@10909;False;-0.3941533564558368
Feature;400;1;event:org:resource@10972;False;-0.4008213453953977
Feature;400;1;event:org:resource@10913;False;-0.4042036818795888
Feature;400;1;event:concept:name@W_Valideren aanvraag;False;-0.4080329230333106
Feature;400;1;event:org:resource@11189;False;-0.4120099968200228
Feature;400;1;event:org:resource@10861;False;-0.4157665584070936
Feature;400;1;event:org:resource@11180;False;-0.41855382117120293
Feature;400;1;event:concept:name@W_Completeren aanvraag;False;-0.4944146841310174
Feature;400;1;event:concept:name@W_Nabellen offertes;False;-0.5367076853007233
Feature;400;1;event:concept:name@W_Nabellen incomplete dossiers;False;-0.557142066544753
Feature;400;2;event:org:resource@112;True;0.16461501760526268
Feature;400;2;trace:AMOUNT_REQ@2500.0;True;0.008299172624520294
Feature;400;2;trace:AMOUNT_REQ@22600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@20700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@20900.0;False;0.0
Feature;400;2;event:org:resource@11304;False;0.0
Feature;400;2;trace:AMOUNT_REQ@18400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@69000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@18100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@16600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@23900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@17200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@8800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@4400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@10700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@10800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@13100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@27300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@37200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@28800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@9100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@12600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@11700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@29700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@22900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@32500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@26700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@29400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@2800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@9700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@38500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@22800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@37700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@32700.0;False;0.0
Feature;400;2;event:org:resource@10124;False;0.0
Feature;400;2;trace:AMOUNT_REQ@48500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@33500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@6300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@17400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@11600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@12900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@15600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@18800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@23200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@16700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@35300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@35500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@21600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@19900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@14100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@1800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@12400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@1300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@23500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@6600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@2700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@56000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@16300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@1700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@21100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@7200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@99900.0;False;0.0
Feature;400;2;event:org:resource@11269;False;0.0
Feature;400;2;trace:AMOUNT_REQ@26500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@8300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@8600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@40900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@11400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@64000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@90000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@30500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@17600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@17800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@1100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@2200.0;False;0.0
Feature;400;2;event:org:resource@10125;False;0.0
Feature;400;2;trace:AMOUNT_REQ@24300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@21500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@22300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@3600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@10300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@20500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@29500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@27200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@6200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@13300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@19500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@37500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@4900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@27000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@3800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@65000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@27700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@33600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@15300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@4200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@31000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@18200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@13600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@4600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@7700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@42500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@4100.0;False;0.0
Feature;400;2;event:org:resource@11254;False;0.0
Feature;400;2;trace:AMOUNT_REQ@16200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@39300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@8700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@47000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@55000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@1900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@9900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@7900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@6900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@7600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@8100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@80000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@75000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@22700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@9400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@36500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@3700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@6700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@34500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@16400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@6400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@43000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@15800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@14600.0;False;0.0
Feature;400;2;event:org:resource@11079;False;0.0
Feature;400;2;trace:AMOUNT_REQ@8200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@3200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@28200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@10200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@40300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@25600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@7100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@3900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@38000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@6800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@13700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@28500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@27600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@36000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@11200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@28000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@7300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@14200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@4700.0;False;0.0
Feature;400;2;event:org:resource@11339;False;0.0
Feature;400;2;trace:AMOUNT_REQ@99000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@12700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@49000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@27500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@22000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@25500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@4500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@37000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@23100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@9200.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@2600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@42000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@9600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@29000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@6100.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@41000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@10400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@14400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@11300.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@9500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@16500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@24000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@17500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@70000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@1600.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@7800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@8900.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@8400.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@10500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@26000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5800.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@60000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@33000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5700.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@5500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@12000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@15500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@14500.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@3000.0;False;0.0
Feature;400;2;trace:AMOUNT_REQ@4000.0;False;0.0
Feature;400;2;event:org:resource@11001;False;0.0
Feature;400;2;trace:AMOUNT_REQ@13500.0;False;0.0
Feature;400;2;event:concept:name@W_Wijzigen contractgegevens;False;0.0
Feature;400;2;event:concept:name@A_SUBMITTED;False;0.0
Feature;400;2;event:concept:name@A_PARTLYSUBMITTED;False;0.0
Feature;400;2;event:org:resource@10188;False;-0.00029130194080620323
Feature;400;2;trace:AMOUNT_REQ@2000.0;False;-0.013187069727535292
Feature;400;2;trace:AMOUNT_REQ@1000.0;False;-0.01566281776431534
Feature;400;2;trace:AMOUNT_REQ@3500.0;False;-0.020297478242867373
Feature;400;2;trace:AMOUNT_REQ@500.0;False;-0.020297478242867373
Feature;400;2;trace:AMOUNT_REQ@23000.0;False;-0.020297478242867373
Feature;400;2;trace:AMOUNT_REQ@12500.0;False;-0.020297478242867373
Feature;400;2;trace:AMOUNT_REQ@18000.0;False;-0.020297478242867373
Feature;400;2;trace:AMOUNT_REQ@7000.0;False;-0.028542090477498273
Feature;400;2;trace:AMOUNT_REQ@35000.0;False;-0.03509005827638253
Feature;400;2;trace:AMOUNT_REQ@16000.0;False;-0.03509005827638253
Feature;400;2;trace:AMOUNT_REQ@40000.0;False;-0.03509005827638253
Feature;400;2;trace:AMOUNT_REQ@21000.0;False;-0.03509005827638253
Feature;400;2;trace:AMOUNT_REQ@44000.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@2300.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@12300.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@24500.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@31600.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@25800.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@13200.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@4300.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@0.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@700.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@9300.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@1200.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@39000.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@9800.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@15700.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@19000.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@22500.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@34000.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@31500.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@11500.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@17000.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@46000.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@7400.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@45000.0;False;-0.03528912352033491
Feature;400;2;trace:AMOUNT_REQ@8000.0;False;-0.039902463557860236
Feature;400;2;trace:AMOUNT_REQ@50000.0;False;-0.039902463557860236
Feature;400;2;trace:AMOUNT_REQ@48000.0;False;-0.04981292701049433
Feature;400;2;trace:AMOUNT_REQ@18500.0;False;-0.04981292701049433
Feature;400;2;event:org:resource@10859;False;-0.04981292701049433
Feature;400;2;trace:AMOUNT_REQ@13000.0;False;-0.04981292701049433
Feature;400;2;trace:AMOUNT_REQ@32000.0;False;-0.04981292701049433
Feature;400;2;trace:AMOUNT_REQ@11000.0;False;-0.04981292701049433
Feature;400;2;trace:AMOUNT_REQ@15000.0;False;-0.05191631861551594
Feature;400;2;event:concept:name@W_Beoordelen fraude;False;-0.052264986467819054
Feature;400;2;trace:AMOUNT_REQ@14000.0;False;-0.057086321785725605
Feature;400;2;trace:AMOUNT_REQ@9000.0;False;-0.06089395710607459
Feature;400;2;trace:AMOUNT_REQ@7500.0;False;-0.06440811747726027
Feature;400;2;trace:AMOUNT_REQ@1500.0;False;-0.07018274852098412
Feature;400;2;trace:AMOUNT_REQ@8500.0;False;-0.0856348355583815
Feature;400;2;trace:AMOUNT_REQ@6500.0;False;-0.0856348355583815
Feature;400;2;event:org:resource@11111;False;-0.08585245108417916
Feature;400;2;trace:AMOUNT_REQ@30000.0;False;-0.09232333771876489
Feature;400;2;trace:AMOUNT_REQ@10000.0;False;-0.1012528513720019
Feature;400;2;trace:AMOUNT_REQ@20000.0;False;-0.10170340711053909
Feature;400;2;event:org:resource@10779;False;-0.10476101344336254
Feature;400;2;trace:AMOUNT_REQ@6000.0;False;-0.10525649309919491
Feature;400;2;trace:AMOUNT_REQ@5000.0;False;-0.10863926067613368
Feature;400;2;event:org:resource@10914;False;-0.11008370938073972
Feature;400;2;trace:AMOUNT_REQ@25000.0;False;-0.11737064851056139
Feature;400;2;event:org:resource@10935;False;-0.12953934804595849
Feature;400;2;event:org:resource@11029;False;-0.14121308443070643
Feature;400;2;event:org:resource@11120;False;-0.14617933146790932
Feature;400;2;event:org:resource@10880;False;-0.14990960869002873
Feature;400;2;event:org:resource@10228;False;-0.1537192342379155
Feature;400;2;event:org:resource@10862;False;-0.15391516481891818
Feature;400;2;event:concept:name@O_DECLINED;False;-0.1746757487389479
Feature;400;2;event:org:resource@11319;False;-0.17656484748740728
Feature;400;2;event:org:resource@10971;False;-0.1798279809179655
Feature;400;2;event:org:resource@11299;False;-0.18005982042908147
Feature;400;2;event:org:resource@11309;False;-0.1801751908943848
Feature;400;2;event:org:resource@10789;False;-0.1886786041023713
Feature;400;2;event:org:resource@11302;False;-0.20176429061433304
Feature;400;2;event:org:resource@11200;False;-0.20708797433473264
Feature;400;2;event:org:resource@10933;False;-0.21630485361202725
Feature;400;2;event:org:resource@11300;False;-0.21890270214210403
Feature;400;2;event:org:resource@11202;False;-0.2398595144085497
Feature;400;2;event:org:resource@11289;False;-0.24079558249209296
Feature;400;2;event:concept:name@O_ACCEPTED;False;-0.2448050136580201
Feature;400;2;event:concept:name@A_REGISTERED;False;-0.2448050136580201
Feature;400;2;event:concept:name@A_APPROVED;False;-0.2448050136580201
Feature;400;2;event:concept:name@A_ACTIVATED;False;-0.2448050136580201
Feature;400;2;event:org:resource@10931;False;-0.2689714847574524
Feature;400;2;event:org:resource@11002;False;-0.27578534600340043
Feature;400;2;event:org:resource@11019;False;-0.28270984590579357
Feature;400;2;event:concept:name@A_CANCELLED;False;-0.29365596716671477
Feature;400;2;event:concept:name@O_SENT_BACK;False;-0.2995912637222452
Feature;400;2;event:org:resource@10629;False;-0.2998303575355203
Feature;400;2;event:concept:name@A_DECLINED;False;-0.3023805721356592
Feature;400;2;event:org:resource@11003;False;-0.3085767133623947
Feature;400;2;event:org:resource@11000;False;-0.31563524775996343
Feature;400;2;event:org:resource@11179;False;-0.3168261161564619
Feature;400;2;event:concept:name@O_CANCELLED;False;-0.31969827214944685
Feature;400;2;event:org:resource@11201;False;-0.3226222670578793
Feature;400;2;event:concept:name@A_FINALIZED;False;-0.32701838148171364
Feature;400;2;event:concept:name@A_ACCEPTED;False;-0.32762725925947894
Feature;400;2;event:org:resource@10899;False;-0.3277150199936202
Feature;400;2;event:concept:name@A_PREACCEPTED;False;-0.3287492848028406
Feature;400;2;event:org:resource@10889;False;-0.33323354786983916
Feature;400;2;event:org:resource@11009;False;-0.3440316594642987
Feature;400;2;event:org:resource@10939;False;-0.34621389084057735
Feature;400;2;event:org:resource@11180;False;-0.3471203309897816
Feature;400;2;event:org:resource@10809;False;-0.3479616143118321
Feature;400;2;event:org:resource@10863;False;-0.35086319167177593
Feature;400;2;event:org:resource@11121;False;-0.352020955145058
Feature;400;2;event:org:resource@10912;False;-0.35230044193990745
Feature;400;2;event:org:resource@10929;False;-0.3532464452055139
Feature;400;2;event:org:resource@10932;False;-0.3533899732558663
Feature;400;2;event:org:resource@11259;False;-0.3598509691220721
Feature;400;2;event:org:resource@10881;False;-0.3607475565981611
