approach;sample_size;repetition;activity;prob
Random;500;8;ER Sepsis Triage;0.1140625
Random;500;8;IV Liquid;0.090625
Random;500;8;Admission IC;0.0890625
Random;500;8;Leucocytes;0.0671875
Random;500;8;ER Triage;0.0421875
Random;500;8;Release B;0.034375
Random;500;8;CRP;0.0234375
Random;500;8;Release C;0.015625
Random;500;8;Release D;0.0125
Random;500;8;Release E;0.0078125
Random;500;8;ER Registration;0.003125
Random;500;9;Admission NC;0.18777943368107303
Random;500;9;IV Antibiotics;0.15648286140089418
Random;500;9;LacticAcid;0.13561847988077497
Random;500;9;ER Sepsis Triage;0.11922503725782414
Random;500;9;IV Liquid;0.08196721311475409
Random;500;9;ER Triage;0.08047690014903129
Random;500;9;Admission IC;0.07749627421758569
Random;500;9;Leucocytes;0.05514157973174367
Random;500;9;Release B;0.041728763040238454
Random;500;9;CRP;0.026825633383010434
Random;500;9;Release D;0.01788375558867362
Random;500;9;Release C;0.014903129657228018
Random;500;9;Release E;0.004470938897168405
Longest;100;0;Admission IC;0.4689655172413793
Longest;100;0;IV Liquid;0.0896551724137931
Longest;100;0;Release B;0.06206896551724138
Longest;100;0;Release D;0.05517241379310345
Longest;100;0;CRP;0.05517241379310345
Longest;100;0;ER Sepsis Triage;0.04827586206896552
Longest;100;0;Leucocytes;0.04827586206896552
Longest;100;0;IV Antibiotics;0.034482758620689655
Longest;100;0;Admission NC;0.034482758620689655
Longest;100;0;LacticAcid;0.027586206896551724
Longest;100;0;Release C;0.027586206896551724
Longest;100;0;Release E;0.020689655172413793
Longest;100;0;ER Triage;0.013793103448275862
Longest;100;0;ER Registration;0.013793103448275862
Longest;100;1;Admission IC;0.4689655172413793
Longest;100;1;IV Liquid;0.0896551724137931
Longest;100;1;Release B;0.06206896551724138
Longest;100;1;Release D;0.05517241379310345
Longest;100;1;CRP;0.05517241379310345
Longest;100;1;ER Sepsis Triage;0.04827586206896552
Longest;100;1;Leucocytes;0.04827586206896552
Longest;100;1;IV Antibiotics;0.034482758620689655
Longest;100;1;Admission NC;0.034482758620689655
Longest;100;1;LacticAcid;0.027586206896551724
Longest;100;1;Release C;0.027586206896551724
Longest;100;1;Release E;0.020689655172413793
Longest;100;1;ER Triage;0.013793103448275862
Longest;100;1;ER Registration;0.013793103448275862
Longest;100;2;Admission IC;0.4689655172413793
Longest;100;2;IV Liquid;0.0896551724137931
Longest;100;2;Release B;0.06206896551724138
Longest;100;2;Release D;0.05517241379310345
Longest;100;2;CRP;0.05517241379310345
Longest;100;2;ER Sepsis Triage;0.04827586206896552
Longest;100;2;Leucocytes;0.04827586206896552
Longest;100;2;IV Antibiotics;0.034482758620689655
Longest;100;2;Admission NC;0.034482758620689655
Longest;100;2;LacticAcid;0.027586206896551724
Longest;100;2;Release C;0.027586206896551724
Longest;100;2;Release E;0.020689655172413793
Longest;100;2;ER Triage;0.013793103448275862
Longest;100;2;ER Registration;0.013793103448275862
Longest;100;3;Admission IC;0.4689655172413793
Longest;100;3;IV Liquid;0.0896551724137931
Longest;100;3;Release B;0.06206896551724138
Longest;100;3;Release D;0.05517241379310345
Longest;100;3;CRP;0.05517241379310345
Longest;100;3;ER Sepsis Triage;0.04827586206896552
Longest;100;3;Leucocytes;0.04827586206896552
Longest;100;3;IV Antibiotics;0.034482758620689655
Longest;100;3;Admission NC;0.034482758620689655
Longest;100;3;LacticAcid;0.027586206896551724
Longest;100;3;Release C;0.027586206896551724
Longest;100;3;Release E;0.020689655172413793
Longest;100;3;ER Triage;0.013793103448275862
Longest;100;3;ER Registration;0.013793103448275862
Longest;100;4;Admission IC;0.4689655172413793
Longest;100;4;IV Liquid;0.0896551724137931
Longest;100;4;Release B;0.06206896551724138
Longest;100;4;Release D;0.05517241379310345
Longest;100;4;CRP;0.05517241379310345
Longest;100;4;ER Sepsis Triage;0.04827586206896552
Longest;100;4;Leucocytes;0.04827586206896552
Longest;100;4;IV Antibiotics;0.034482758620689655
Longest;100;4;Admission NC;0.034482758620689655
Longest;100;4;LacticAcid;0.027586206896551724
Longest;100;4;Release C;0.027586206896551724
Longest;100;4;Release E;0.020689655172413793
Longest;100;4;ER Triage;0.013793103448275862
Longest;100;4;ER Registration;0.013793103448275862
Longest;100;5;Admission IC;0.4689655172413793
Longest;100;5;IV Liquid;0.0896551724137931
Longest;100;5;Release B;0.06206896551724138
Longest;100;5;Release D;0.05517241379310345
Longest;100;5;CRP;0.05517241379310345
Longest;100;5;ER Sepsis Triage;0.04827586206896552
Longest;100;5;Leucocytes;0.04827586206896552
Longest;100;5;IV Antibiotics;0.034482758620689655
Longest;100;5;Admission NC;0.034482758620689655
Longest;100;5;LacticAcid;0.027586206896551724
Longest;100;5;Release C;0.027586206896551724
Longest;100;5;Release E;0.020689655172413793
Longest;100;5;ER Triage;0.013793103448275862
Longest;100;5;ER Registration;0.013793103448275862
Longest;100;6;Admission IC;0.4689655172413793
Longest;100;6;IV Liquid;0.0896551724137931
Longest;100;6;Release B;0.06206896551724138
Longest;100;6;Release D;0.05517241379310345
Longest;100;6;CRP;0.05517241379310345
Longest;100;6;ER Sepsis Triage;0.04827586206896552
Longest;100;6;Leucocytes;0.04827586206896552
Longest;100;6;IV Antibiotics;0.034482758620689655
Longest;100;6;Admission NC;0.034482758620689655
Longest;100;6;LacticAcid;0.027586206896551724
Longest;100;6;Release C;0.027586206896551724
Longest;100;6;Release E;0.020689655172413793
Longest;100;6;ER Triage;0.013793103448275862
Longest;100;6;ER Registration;0.013793103448275862
Longest;100;7;Admission IC;0.4689655172413793
Longest;100;7;IV Liquid;0.0896551724137931
Longest;100;7;Release B;0.06206896551724138
Longest;100;7;Release D;0.05517241379310345
Longest;100;7;CRP;0.05517241379310345
Longest;100;7;ER Sepsis Triage;0.04827586206896552
Longest;100;7;Leucocytes;0.04827586206896552
Longest;100;7;IV Antibiotics;0.034482758620689655
Longest;100;7;Admission NC;0.034482758620689655
Longest;100;7;LacticAcid;0.027586206896551724
Longest;100;7;Release C;0.027586206896551724
Longest;100;7;Release E;0.020689655172413793
Longest;100;7;ER Triage;0.013793103448275862
Longest;100;7;ER Registration;0.013793103448275862
Longest;100;8;Admission IC;0.4689655172413793
Longest;100;8;IV Liquid;0.0896551724137931
Longest;100;8;Release B;0.06206896551724138
Longest;100;8;Release D;0.05517241379310345
Longest;100;8;CRP;0.05517241379310345
Longest;100;8;ER Sepsis Triage;0.04827586206896552
Longest;100;8;Leucocytes;0.04827586206896552
Longest;100;8;IV Antibiotics;0.034482758620689655
Longest;100;8;Admission NC;0.034482758620689655
Longest;100;8;LacticAcid;0.027586206896551724
Longest;100;8;Release C;0.027586206896551724
Longest;100;8;Release E;0.020689655172413793
Longest;100;8;ER Triage;0.013793103448275862
Longest;100;8;ER Registration;0.013793103448275862
Longest;100;9;Admission IC;0.4689655172413793
Longest;100;9;IV Liquid;0.0896551724137931
Longest;100;9;Release B;0.06206896551724138
Longest;100;9;Release D;0.05517241379310345
Longest;100;9;CRP;0.05517241379310345
Longest;100;9;ER Sepsis Triage;0.04827586206896552
Longest;100;9;Leucocytes;0.04827586206896552
Longest;100;9;IV Antibiotics;0.034482758620689655
Longest;100;9;Admission NC;0.034482758620689655
Longest;100;9;LacticAcid;0.027586206896551724
Longest;100;9;Release C;0.027586206896551724
Longest;100;9;Release E;0.020689655172413793
Longest;100;9;ER Triage;0.013793103448275862
Longest;100;9;ER Registration;0.013793103448275862
Longest;200;0;Admission IC;0.36398467432950193
Longest;200;0;ER Sepsis Triage;0.10344827586206896
Longest;200;0;IV Liquid;0.08812260536398467
Longest;200;0;Release B;0.08045977011494253
Longest;200;0;IV Antibiotics;0.06130268199233716
Longest;200;0;Release D;0.05747126436781609
Longest;200;0;Release C;0.04597701149425287
Longest;200;0;CRP;0.0421455938697318
Longest;200;0;Admission NC;0.038314176245210725
Longest;200;0;Leucocytes;0.038314176245210725
Longest;200;0;LacticAcid;0.034482758620689655
Longest;200;0;ER Triage;0.022988505747126436
Longest;200;0;Release E;0.01532567049808429
Longest;200;0;ER Registration;0.007662835249042145
Longest;200;1;Admission IC;0.36398467432950193
Longest;200;1;ER Sepsis Triage;0.10344827586206896
Longest;200;1;IV Liquid;0.08812260536398467
Longest;200;1;Release B;0.08045977011494253
Longest;200;1;IV Antibiotics;0.06130268199233716
Longest;200;1;Release D;0.05747126436781609
Longest;200;1;Release C;0.04597701149425287
Longest;200;1;CRP;0.0421455938697318
Longest;200;1;Admission NC;0.038314176245210725
Longest;200;1;Leucocytes;0.038314176245210725
Longest;200;1;LacticAcid;0.034482758620689655
Longest;200;1;ER Triage;0.022988505747126436
Longest;200;1;Release E;0.01532567049808429
Longest;200;1;ER Registration;0.007662835249042145
Longest;200;2;Admission IC;0.36398467432950193
Longest;200;2;ER Sepsis Triage;0.10344827586206896
Longest;200;2;IV Liquid;0.08812260536398467
Longest;200;2;Release B;0.08045977011494253
Longest;200;2;IV Antibiotics;0.06130268199233716
Longest;200;2;Release D;0.05747126436781609
Longest;200;2;Release C;0.04597701149425287
Longest;200;2;CRP;0.0421455938697318
Longest;200;2;Admission NC;0.038314176245210725
Longest;200;2;Leucocytes;0.038314176245210725
Longest;200;2;LacticAcid;0.034482758620689655
Longest;200;2;ER Triage;0.022988505747126436
Longest;200;2;Release E;0.01532567049808429
Longest;200;2;ER Registration;0.007662835249042145
Longest;200;3;Admission IC;0.36398467432950193
Longest;200;3;ER Sepsis Triage;0.10344827586206896
Longest;200;3;IV Liquid;0.08812260536398467
Longest;200;3;Release B;0.08045977011494253
Longest;200;3;IV Antibiotics;0.06130268199233716
Longest;200;3;Release D;0.05747126436781609
Longest;200;3;Release C;0.04597701149425287
Longest;200;3;CRP;0.0421455938697318
Longest;200;3;Admission NC;0.038314176245210725
Longest;200;3;Leucocytes;0.038314176245210725
Longest;200;3;LacticAcid;0.034482758620689655
Longest;200;3;ER Triage;0.022988505747126436
Longest;200;3;Release E;0.01532567049808429
Longest;200;3;ER Registration;0.007662835249042145
Longest;200;4;Admission IC;0.36398467432950193
Longest;200;4;ER Sepsis Triage;0.10344827586206896
Longest;200;4;IV Liquid;0.08812260536398467
Longest;200;4;Release B;0.08045977011494253
Longest;200;4;IV Antibiotics;0.06130268199233716
Longest;200;4;Release D;0.05747126436781609
Longest;200;4;Release C;0.04597701149425287
Longest;200;4;CRP;0.0421455938697318
Longest;200;4;Admission NC;0.038314176245210725
Longest;200;4;Leucocytes;0.038314176245210725
Longest;200;4;LacticAcid;0.034482758620689655
Longest;200;4;ER Triage;0.022988505747126436
Longest;200;4;Release E;0.01532567049808429
Longest;200;4;ER Registration;0.007662835249042145
Longest;200;5;Admission IC;0.36398467432950193
Longest;200;5;ER Sepsis Triage;0.10344827586206896
Longest;200;5;IV Liquid;0.08812260536398467
Longest;200;5;Release B;0.08045977011494253
Longest;200;5;IV Antibiotics;0.06130268199233716
Longest;200;5;Release D;0.05747126436781609
Longest;200;5;Release C;0.04597701149425287
Longest;200;5;CRP;0.0421455938697318
Longest;200;5;Admission NC;0.038314176245210725
Longest;200;5;Leucocytes;0.038314176245210725
Longest;200;5;LacticAcid;0.034482758620689655
Longest;200;5;ER Triage;0.022988505747126436
Longest;200;5;Release E;0.01532567049808429
Longest;200;5;ER Registration;0.007662835249042145
Longest;200;6;Admission IC;0.36398467432950193
Longest;200;6;ER Sepsis Triage;0.10344827586206896
Longest;200;6;IV Liquid;0.08812260536398467
Longest;200;6;Release B;0.08045977011494253
Longest;200;6;IV Antibiotics;0.06130268199233716
Longest;200;6;Release D;0.05747126436781609
Longest;200;6;Release C;0.04597701149425287
Longest;200;6;CRP;0.0421455938697318
Longest;200;6;Admission NC;0.038314176245210725
Longest;200;6;Leucocytes;0.038314176245210725
Longest;200;6;LacticAcid;0.034482758620689655
Longest;200;6;ER Triage;0.022988505747126436
Longest;200;6;Release E;0.01532567049808429
Longest;200;6;ER Registration;0.007662835249042145
Longest;200;7;Admission IC;0.36398467432950193
Longest;200;7;ER Sepsis Triage;0.10344827586206896
Longest;200;7;IV Liquid;0.08812260536398467
Longest;200;7;Release B;0.08045977011494253
Longest;200;7;IV Antibiotics;0.06130268199233716
Longest;200;7;Release D;0.05747126436781609
Longest;200;7;Release C;0.04597701149425287
Longest;200;7;CRP;0.0421455938697318
Longest;200;7;Admission NC;0.038314176245210725
Longest;200;7;Leucocytes;0.038314176245210725
Longest;200;7;LacticAcid;0.034482758620689655
Longest;200;7;ER Triage;0.022988505747126436
Longest;200;7;Release E;0.01532567049808429
Longest;200;7;ER Registration;0.007662835249042145
Longest;200;8;Admission IC;0.36398467432950193
Longest;200;8;ER Sepsis Triage;0.10344827586206896
Longest;200;8;IV Liquid;0.08812260536398467
Longest;200;8;Release B;0.08045977011494253
Longest;200;8;IV Antibiotics;0.06130268199233716
Longest;200;8;Release D;0.05747126436781609
Longest;200;8;Release C;0.04597701149425287
Longest;200;8;CRP;0.0421455938697318
Longest;200;8;Admission NC;0.038314176245210725
Longest;200;8;Leucocytes;0.038314176245210725
Longest;200;8;LacticAcid;0.034482758620689655
Longest;200;8;ER Triage;0.022988505747126436
Longest;200;8;Release E;0.01532567049808429
Longest;200;8;ER Registration;0.007662835249042145
Longest;200;9;Admission IC;0.36398467432950193
Longest;200;9;ER Sepsis Triage;0.10344827586206896
Longest;200;9;IV Liquid;0.08812260536398467
Longest;200;9;Release B;0.08045977011494253
Longest;200;9;IV Antibiotics;0.06130268199233716
Longest;200;9;Release D;0.05747126436781609
Longest;200;9;Release C;0.04597701149425287
Longest;200;9;CRP;0.0421455938697318
Longest;200;9;Admission NC;0.038314176245210725
Longest;200;9;Leucocytes;0.038314176245210725
Longest;200;9;LacticAcid;0.034482758620689655
Longest;200;9;ER Triage;0.022988505747126436
Longest;200;9;Release E;0.01532567049808429
Longest;200;9;ER Registration;0.007662835249042145
Longest;300;0;Admission IC;0.3103448275862069
Longest;300;0;ER Sepsis Triage;0.13505747126436782
Longest;300;0;IV Liquid;0.11494252873563218
Longest;300;0;IV Antibiotics;0.07183908045977011
Longest;300;0;Release B;0.07183908045977011
Longest;300;0;LacticAcid;0.05172413793103448
Longest;300;0;Release D;0.04597701149425287
Longest;300;0;ER Triage;0.03735632183908046
Longest;300;0;CRP;0.03735632183908046
Longest;300;0;Release C;0.03735632183908046
Longest;300;0;Admission NC;0.034482758620689655
Longest;300;0;Leucocytes;0.034482758620689655
Longest;300;0;Release E;0.011494252873563218
Longest;300;0;ER Registration;0.005747126436781609
Longest;300;1;Admission IC;0.3103448275862069
Longest;300;1;ER Sepsis Triage;0.13505747126436782
Longest;300;1;IV Liquid;0.11494252873563218
Longest;300;1;IV Antibiotics;0.07183908045977011
Longest;300;1;Release B;0.07183908045977011
Longest;300;1;LacticAcid;0.05172413793103448
Longest;300;1;Release D;0.04597701149425287
Longest;300;1;ER Triage;0.03735632183908046
Longest;300;1;CRP;0.03735632183908046
Longest;300;1;Release C;0.03735632183908046
Longest;300;1;Admission NC;0.034482758620689655
Longest;300;1;Leucocytes;0.034482758620689655
Longest;300;1;Release E;0.011494252873563218
Longest;300;1;ER Registration;0.005747126436781609
Longest;300;2;Admission IC;0.3103448275862069
Longest;300;2;ER Sepsis Triage;0.13505747126436782
Longest;300;2;IV Liquid;0.11494252873563218
Longest;300;2;IV Antibiotics;0.07183908045977011
Longest;300;2;Release B;0.07183908045977011
Longest;300;2;LacticAcid;0.05172413793103448
Longest;300;2;Release D;0.04597701149425287
Longest;300;2;ER Triage;0.03735632183908046
Longest;300;2;CRP;0.03735632183908046
Longest;300;2;Release C;0.03735632183908046
Longest;300;2;Admission NC;0.034482758620689655
Longest;300;2;Leucocytes;0.034482758620689655
Longest;300;2;Release E;0.011494252873563218
Longest;300;2;ER Registration;0.005747126436781609
Longest;300;3;Admission IC;0.3103448275862069
Longest;300;3;ER Sepsis Triage;0.13505747126436782
Longest;300;3;IV Liquid;0.11494252873563218
Longest;300;3;IV Antibiotics;0.07183908045977011
Longest;300;3;Release B;0.07183908045977011
Longest;300;3;LacticAcid;0.05172413793103448
Longest;300;3;Release D;0.04597701149425287
Longest;300;3;ER Triage;0.03735632183908046
Longest;300;3;CRP;0.03735632183908046
Longest;300;3;Release C;0.03735632183908046
Longest;300;3;Admission NC;0.034482758620689655
Longest;300;3;Leucocytes;0.034482758620689655
Longest;300;3;Release E;0.011494252873563218
Longest;300;3;ER Registration;0.005747126436781609
Longest;300;4;Admission IC;0.3103448275862069
Longest;300;4;ER Sepsis Triage;0.13505747126436782
Longest;300;4;IV Liquid;0.11494252873563218
Longest;300;4;IV Antibiotics;0.07183908045977011
Longest;300;4;Release B;0.07183908045977011
Longest;300;4;LacticAcid;0.05172413793103448
Longest;300;4;Release D;0.04597701149425287
Longest;300;4;ER Triage;0.03735632183908046
Longest;300;4;CRP;0.03735632183908046
Longest;300;4;Release C;0.03735632183908046
Longest;300;4;Admission NC;0.034482758620689655
Longest;300;4;Leucocytes;0.034482758620689655
Longest;300;4;Release E;0.011494252873563218
Longest;300;4;ER Registration;0.005747126436781609
Longest;300;5;Admission IC;0.3103448275862069
Longest;300;5;ER Sepsis Triage;0.13505747126436782
Longest;300;5;IV Liquid;0.11494252873563218
Longest;300;5;IV Antibiotics;0.07183908045977011
Longest;300;5;Release B;0.07183908045977011
Longest;300;5;LacticAcid;0.05172413793103448
Longest;300;5;Release D;0.04597701149425287
Longest;300;5;ER Triage;0.03735632183908046
Longest;300;5;CRP;0.03735632183908046
Longest;300;5;Release C;0.03735632183908046
Longest;300;5;Admission NC;0.034482758620689655
Longest;300;5;Leucocytes;0.034482758620689655
Longest;300;5;Release E;0.011494252873563218
Longest;300;5;ER Registration;0.005747126436781609
Longest;300;6;Admission IC;0.3103448275862069
Longest;300;6;ER Sepsis Triage;0.13505747126436782
Longest;300;6;IV Liquid;0.11494252873563218
Longest;300;6;IV Antibiotics;0.07183908045977011
Longest;300;6;Release B;0.07183908045977011
Longest;300;6;LacticAcid;0.05172413793103448
Longest;300;6;Release D;0.04597701149425287
Longest;300;6;ER Triage;0.03735632183908046
Longest;300;6;CRP;0.03735632183908046
Longest;300;6;Release C;0.03735632183908046
Longest;300;6;Admission NC;0.034482758620689655
Longest;300;6;Leucocytes;0.034482758620689655
Longest;300;6;Release E;0.011494252873563218
Longest;300;6;ER Registration;0.005747126436781609
Longest;300;7;Admission IC;0.3103448275862069
Longest;300;7;ER Sepsis Triage;0.13505747126436782
Longest;300;7;IV Liquid;0.11494252873563218
Longest;300;7;IV Antibiotics;0.07183908045977011
Longest;300;7;Release B;0.07183908045977011
Longest;300;7;LacticAcid;0.05172413793103448
Longest;300;7;Release D;0.04597701149425287
Longest;300;7;ER Triage;0.03735632183908046
Longest;300;7;CRP;0.03735632183908046
Longest;300;7;Release C;0.03735632183908046
Longest;300;7;Admission NC;0.034482758620689655
Longest;300;7;Leucocytes;0.034482758620689655
Longest;300;7;Release E;0.011494252873563218
Longest;300;7;ER Registration;0.005747126436781609
Longest;300;8;Admission IC;0.3103448275862069
Longest;300;8;ER Sepsis Triage;0.13505747126436782
Longest;300;8;IV Liquid;0.11494252873563218
Longest;300;8;IV Antibiotics;0.07183908045977011
Longest;300;8;Release B;0.07183908045977011
Longest;300;8;LacticAcid;0.05172413793103448
Longest;300;8;Release D;0.04597701149425287
Longest;300;8;ER Triage;0.03735632183908046
Longest;300;8;CRP;0.03735632183908046
Longest;300;8;Release C;0.03735632183908046
Longest;300;8;Admission NC;0.034482758620689655
Longest;300;8;Leucocytes;0.034482758620689655
Longest;300;8;Release E;0.011494252873563218
Longest;300;8;ER Registration;0.005747126436781609
Longest;300;9;Admission IC;0.3103448275862069
Longest;300;9;ER Sepsis Triage;0.13505747126436782
Longest;300;9;IV Liquid;0.11494252873563218
Longest;300;9;IV Antibiotics;0.07183908045977011
Longest;300;9;Release B;0.07183908045977011
Longest;300;9;LacticAcid;0.05172413793103448
Longest;300;9;Release D;0.04597701149425287
Longest;300;9;ER Triage;0.03735632183908046
Longest;300;9;CRP;0.03735632183908046
Longest;300;9;Release C;0.03735632183908046
Longest;300;9;Admission NC;0.034482758620689655
Longest;300;9;Leucocytes;0.034482758620689655
Longest;300;9;Release E;0.011494252873563218
Longest;300;9;ER Registration;0.005747126436781609
Longest;400;0;Admission IC;0.2576832151300236
Longest;400;0;ER Sepsis Triage;0.14420803782505912
Longest;400;0;IV Liquid;0.13947990543735225
Longest;400;0;IV Antibiotics;0.07328605200945626
Longest;400;0;Release B;0.07092198581560284
Longest;400;0;LacticAcid;0.061465721040189124
Longest;400;0;Release D;0.0425531914893617
Longest;400;0;CRP;0.0425531914893617
Longest;400;0;ER Triage;0.04018912529550828
Longest;400;0;Leucocytes;0.04018912529550828
Longest;400;0;Release C;0.04018912529550828
Longest;400;0;Admission NC;0.03309692671394799
Longest;400;0;Release E;0.009456264775413711
Longest;400;0;ER Registration;0.004728132387706856
Longest;400;1;Admission IC;0.2576832151300236
Longest;400;1;ER Sepsis Triage;0.14420803782505912
Longest;400;1;IV Liquid;0.13947990543735225
Longest;400;1;IV Antibiotics;0.07328605200945626
Longest;400;1;Release B;0.07092198581560284
Longest;400;1;LacticAcid;0.061465721040189124
Longest;400;1;Release D;0.0425531914893617
Longest;400;1;CRP;0.0425531914893617
Longest;400;1;ER Triage;0.04018912529550828
Longest;400;1;Leucocytes;0.04018912529550828
Longest;400;1;Release C;0.04018912529550828
Longest;400;1;Admission NC;0.03309692671394799
Longest;400;1;Release E;0.009456264775413711
Longest;400;1;ER Registration;0.004728132387706856
Longest;400;2;Admission IC;0.2576832151300236
Longest;400;2;ER Sepsis Triage;0.14420803782505912
Longest;400;2;IV Liquid;0.13947990543735225
Longest;400;2;IV Antibiotics;0.07328605200945626
Longest;400;2;Release B;0.07092198581560284
Longest;400;2;LacticAcid;0.061465721040189124
Longest;400;2;Release D;0.0425531914893617
Longest;400;2;CRP;0.0425531914893617
Longest;400;2;ER Triage;0.04018912529550828
Longest;400;2;Leucocytes;0.04018912529550828
Longest;400;2;Release C;0.04018912529550828
Longest;400;2;Admission NC;0.03309692671394799
Longest;400;2;Release E;0.009456264775413711
Longest;400;2;ER Registration;0.004728132387706856
Longest;400;3;Admission IC;0.2576832151300236
Longest;400;3;ER Sepsis Triage;0.14420803782505912
Longest;400;3;IV Liquid;0.13947990543735225
Longest;400;3;IV Antibiotics;0.07328605200945626
Longest;400;3;Release B;0.07092198581560284
Longest;400;3;LacticAcid;0.061465721040189124
Longest;400;3;Release D;0.0425531914893617
Longest;400;3;CRP;0.0425531914893617
Longest;400;3;ER Triage;0.04018912529550828
Longest;400;3;Leucocytes;0.04018912529550828
Longest;400;3;Release C;0.04018912529550828
Longest;400;3;Admission NC;0.03309692671394799
Longest;400;3;Release E;0.009456264775413711
Longest;400;3;ER Registration;0.004728132387706856
Longest;400;4;Admission IC;0.2576832151300236
Longest;400;4;ER Sepsis Triage;0.14420803782505912
Longest;400;4;IV Liquid;0.13947990543735225
Longest;400;4;IV Antibiotics;0.07328605200945626
Longest;400;4;Release B;0.07092198581560284
Longest;400;4;LacticAcid;0.061465721040189124
Longest;400;4;Release D;0.0425531914893617
Longest;400;4;CRP;0.0425531914893617
Longest;400;4;ER Triage;0.04018912529550828
Longest;400;4;Leucocytes;0.04018912529550828
Longest;400;4;Release C;0.04018912529550828
Longest;400;4;Admission NC;0.03309692671394799
Longest;400;4;Release E;0.009456264775413711
Longest;400;4;ER Registration;0.004728132387706856
Longest;400;5;Admission IC;0.2576832151300236
Longest;400;5;ER Sepsis Triage;0.14420803782505912
Longest;400;5;IV Liquid;0.13947990543735225
Longest;400;5;IV Antibiotics;0.07328605200945626
Longest;400;5;Release B;0.07092198581560284
Longest;400;5;LacticAcid;0.061465721040189124
Longest;400;5;Release D;0.0425531914893617
Longest;400;5;CRP;0.0425531914893617
Longest;400;5;ER Triage;0.04018912529550828
Longest;400;5;Leucocytes;0.04018912529550828
Longest;400;5;Release C;0.04018912529550828
Longest;400;5;Admission NC;0.03309692671394799
Longest;400;5;Release E;0.009456264775413711
Longest;400;5;ER Registration;0.004728132387706856
Longest;400;6;Admission IC;0.2576832151300236
Longest;400;6;ER Sepsis Triage;0.14420803782505912
Longest;400;6;IV Liquid;0.13947990543735225
Longest;400;6;IV Antibiotics;0.07328605200945626
Longest;400;6;Release B;0.07092198581560284
Longest;400;6;LacticAcid;0.061465721040189124
Longest;400;6;Release D;0.0425531914893617
Longest;400;6;CRP;0.0425531914893617
Longest;400;6;ER Triage;0.04018912529550828
Longest;400;6;Leucocytes;0.04018912529550828
Longest;400;6;Release C;0.04018912529550828
Longest;400;6;Admission NC;0.03309692671394799
Longest;400;6;Release E;0.009456264775413711
Longest;400;6;ER Registration;0.004728132387706856
Longest;400;7;Admission IC;0.2576832151300236
Longest;400;7;ER Sepsis Triage;0.14420803782505912
Longest;400;7;IV Liquid;0.13947990543735225
Longest;400;7;IV Antibiotics;0.07328605200945626
Longest;400;7;Release B;0.07092198581560284
Longest;400;7;LacticAcid;0.061465721040189124
Longest;400;7;Release D;0.0425531914893617
Longest;400;7;CRP;0.0425531914893617
Longest;400;7;ER Triage;0.04018912529550828
Longest;400;7;Leucocytes;0.04018912529550828
Longest;400;7;Release C;0.04018912529550828
Longest;400;7;Admission NC;0.03309692671394799
Longest;400;7;Release E;0.009456264775413711
Longest;400;7;ER Registration;0.004728132387706856
Longest;400;8;Admission IC;0.2576832151300236
Longest;400;8;ER Sepsis Triage;0.14420803782505912
Longest;400;8;IV Liquid;0.13947990543735225
Longest;400;8;IV Antibiotics;0.07328605200945626
Longest;400;8;Release B;0.07092198581560284
Longest;400;8;LacticAcid;0.061465721040189124
Longest;400;8;Release D;0.0425531914893617
Longest;400;8;CRP;0.0425531914893617
Longest;400;8;ER Triage;0.04018912529550828
Longest;400;8;Leucocytes;0.04018912529550828
Longest;400;8;Release C;0.04018912529550828
Longest;400;8;Admission NC;0.03309692671394799
Longest;400;8;Release E;0.009456264775413711
Longest;400;8;ER Registration;0.004728132387706856
Longest;400;9;Admission IC;0.2576832151300236
Longest;400;9;ER Sepsis Triage;0.14420803782505912
Longest;400;9;IV Liquid;0.13947990543735225
Longest;400;9;IV Antibiotics;0.07328605200945626
Longest;400;9;Release B;0.07092198581560284
Longest;400;9;LacticAcid;0.061465721040189124
Longest;400;9;Release D;0.0425531914893617
Longest;400;9;CRP;0.0425531914893617
Longest;400;9;ER Triage;0.04018912529550828
Longest;400;9;Leucocytes;0.04018912529550828
Longest;400;9;Release C;0.04018912529550828
Longest;400;9;Admission NC;0.03309692671394799
Longest;400;9;Release E;0.009456264775413711
Longest;400;9;ER Registration;0.004728132387706856
Longest;500;0;Admission IC;0.21956087824351297
Longest;500;0;ER Sepsis Triage;0.16167664670658682
Longest;500;0;IV Liquid;0.14770459081836326
Longest;500;0;IV Antibiotics;0.07784431137724551
Longest;500;0;LacticAcid;0.06387225548902195
Longest;500;0;Release B;0.06387225548902195
Longest;500;0;ER Triage;0.06187624750499002
Longest;500;0;Release D;0.041916167664670656
Longest;500;0;Release C;0.041916167664670656
Longest;500;0;Leucocytes;0.03992015968063872
Longest;500;0;CRP;0.03792415169660679
Longest;500;0;Admission NC;0.029940119760479042
Longest;500;0;Release E;0.007984031936127744
Longest;500;0;ER Registration;0.003992015968063872
Longest;500;1;Admission IC;0.21956087824351297
Longest;500;1;ER Sepsis Triage;0.16167664670658682
Longest;500;1;IV Liquid;0.14770459081836326
Longest;500;1;IV Antibiotics;0.07784431137724551
Longest;500;1;LacticAcid;0.06387225548902195
Longest;500;1;Release B;0.06387225548902195
Longest;500;1;ER Triage;0.06187624750499002
Longest;500;1;Release D;0.041916167664670656
Longest;500;1;Release C;0.041916167664670656
Longest;500;1;Leucocytes;0.03992015968063872
