approach;sample_size;repetition;feature;informative;correlation
Sequence;100;1;('initialize', 'plan', 'finish editing');False;0.0
Sequence;100;1;('performed', 'create', 'finish editing');False;0.0
Sequence;100;1;('check', 'save', 'finish editing');False;0.0
Sequence;100;1;('plan', 'initialize', 'mail income');False;0.0
Sequence;100;1;('revoke decision', 'restart editing', 'restart editing');False;0.0
Sequence;100;1;('insert document', 'insert document', 'revoke decision');False;0.0
Sequence;100;1;('initialize', 'save', 'finish pre-check');False;0.0
Sequence;100;1;('begin editing', 'begin editing', 'begin editing');False;0.0
Sequence;100;1;('performed', 'initialize', 'prepare offline');False;0.0
Sequence;100;1;('insert document', 'calculate', 'finish editing');False;0.0
Sequence;100;1;('check', 'save', 'plan');False;0.0
Sequence;100;1;('performed', 'prepare offline', 'save');False;0.0
Sequence;100;1;('abort payment', 'revoke decision', 'calculate');False;0.0
Sequence;100;1;('insert document', 'clear', 'finish pre-check');False;0.0
Sequence;100;1;('begin editing from refused', 'calculate', 'begin editing from refused');False;0.0
Sequence;100;1;('insert document', 'initialize', 'remove document');False;0.0
Sequence;100;1;('plan', 'initialize', 'begin editing');False;0.0
Sequence;100;1;('finish editing', 'initialize', 'begin admissibility check');False;0.0
Sequence;100;1;('save', 'take original document', 'begin payment');False;0.0
Sequence;100;1;('performed', 'initialize', 'insert document');False;0.0
Sequence;100;1;('finish editing', 'discard', 'remove document');False;0.0
Sequence;100;1;('performed', 'take original document', 'begin editing');False;0.0
Sequence;100;1;('calculate', 'calculate', 'refuse');False;0.0
Sequence;100;1;('initialize', 'performed', 'take original document');False;0.0
Sequence;100;1;('calculate', 'initialize', 'check');False;0.0
Sequence;100;1;('revoke decision', 'decide', 'revoke decision');False;0.0
Sequence;100;1;('decide', 'begin editing', 'plan');False;0.0
Sequence;100;1;('decide', 'begin editing', 'decide');False;0.0
Sequence;100;1;('finish editing', 'initialize', 'check');False;0.0
Sequence;100;1;('calculate', 'calculate', 'begin admissibility check');False;0.0
Sequence;100;1;('insert document', 'calculate', 'remove document');False;0.0
Sequence;100;1;('finish payment', 'begin editing', 'begin editing');False;0.0
Sequence;100;1;('save', 'remove document', 'save');False;0.0
Sequence;100;1;('finish editing', 'remove document', 'withdraw');False;0.0
Sequence;100;1;('insert document', 'begin payment', 'save');False;0.0
Sequence;100;1;('take original document', 'check', 'save');False;0.0
Sequence;100;1;('begin editing from refused', 'revoke approval', 'approve');False;0.0
Sequence;100;1;('revoke decision', 'revoke decision', 'revoke decision');False;0.0
Sequence;100;1;('withdraw', 'insert document', 'remove document');False;0.0
Sequence;100;1;('decide', 'begin editing', 'remove document');False;0.0
Sequence;100;1;('save', 'decide', 'decide');False;0.0
Sequence;100;1;('calculate', 'calculate', 'check');False;0.0
Sequence;100;1;('begin editing', 'calculate protocol', 'calculate protocol');False;0.0
Sequence;100;1;('finish editing', 'calculate', 'check');False;0.0
Sequence;100;1;('calculate', 'refuse', 'begin editing from refused');False;0.0
Sequence;100;1;('calculate', 'remove document', 'begin admissibility check');False;0.0
Sequence;100;1;('performed', 'performed', 'finish preparations');False;0.0
Sequence;100;1;('restart editing', 'finish editing', 'revoke decision');False;0.0
Sequence;100;1;('remove document', 'revoke decision', 'save');False;0.0
Sequence;100;1;('save', 'insert document', 'insert document');False;0.0
Sequence;100;1;('calculate', 'finish pre-check', 'finish editing');False;0.0
Sequence;100;1;('begin editing', 'insert document', 'begin payment');False;0.0
Sequence;100;1;('save', 'save', 'prepare offline');False;0.0
Sequence;100;1;('finish editing', 'finish pre-check', 'finish editing');False;0.0
Sequence;100;1;('prepare offline', 'save', 'finish editing');False;0.0
Sequence;100;1;('create', 'finish editing', 'begin editing');False;0.0
Sequence;100;1;('check', 'check', 'initialize');False;0.0
Sequence;100;1;('save', 'approve', 'save');False;0.0
Sequence;100;1;('begin editing', 'finish pre-check', 'begin editing');False;0.0
Sequence;100;1;('begin payment', 'begin editing', 'insert document');False;0.0
Sequence;100;1;('create', 'create', 'save');False;0.0
Sequence;100;1;('begin editing', 'save', 'begin payment');False;0.0
Sequence;100;1;('calculate', 'finish editing', 'mail income');False;0.0
Sequence;100;1;('revoke approval', 'begin admissibility check', 'withdraw');False;0.0
Sequence;100;1;('take original document', 'save', 'insert document');False;0.0
Sequence;100;1;('save', 'mail income', 'mail valid');False;0.0
Sequence;100;1;('save', 'calculate protocol', 'save');False;0.0
Sequence;100;1;('finish editing', 'finish preparations', 'plan');False;0.0
Sequence;100;1;('revoke withdrawal', 'withdraw', 'insert document');False;0.0
Sequence;100;1;('begin editing', 'discard', 'initialize');False;0.0
Sequence;100;1;('prepare offline', 'cancel offline', 'initialize');False;0.0
Sequence;100;1;('performed', 'finish preparations', 'begin editing');False;0.0
Sequence;100;1;('remove document', 'calculate', 'save');False;0.0
Sequence;100;1;('finish payment', 'save', 'discard');False;0.0
Sequence;100;1;('withdraw', 'begin admissibility check', 'withdraw');False;0.0
Sequence;100;1;('restart editing', 'finish editing', 'finish payment');False;0.0
Sequence;100;1;('save', 'check', 'discard');False;0.0
Sequence;100;1;('finish editing', 'finish editing', 'begin editing');False;0.0
Sequence;100;1;('prepare offline', 'insert document', 'save');False;0.0
Sequence;100;1;('check admissibility', 'calculate', 'save');False;0.0
Sequence;100;1;('calculate', 'check', 'save');False;0.0
Sequence;100;1;('calculate', 'approve', 'begin admissibility check');False;0.0
Sequence;100;1;('finish editing', 'decide', 'begin admissibility check');False;0.0
Sequence;100;1;('finish editing', 'check', 'save');False;0.0
Sequence;100;1;('restart editing', 'insert document', 'initialize');False;0.0
Sequence;100;1;('revoke withdrawal', 'remove document', 'calculate');False;0.0
Sequence;100;1;('begin payment', 'save', 'check');False;0.0
Sequence;100;1;('insert document', 'begin editing', 'insert document');False;0.0
Sequence;100;1;('refuse', 'insert document', 'save');False;0.0
Sequence;100;1;('prepare external', 'finish preparations', 'take original document');False;0.0
Sequence;100;1;('calculate', 'calculate', 'clear');False;0.0
Sequence;100;1;('take original document', 'save', 'calculate');False;0.0
Sequence;100;1;('plan', 'finish preparations', 'begin preparations');False;0.0
Sequence;100;1;('finish editing', 'calculate', 'clear');False;0.0
Sequence;100;1;('withdraw', 'revoke withdrawal', 'remove document');False;0.0
Sequence;100;1;('withdraw', 'save', 'check');False;0.0
Sequence;100;1;('check', 'finish editing', 'finish editing');False;0.0
Sequence;100;1;('finish preparations', 'begin preparations', 'calculate');False;0.0
Sequence;100;1;('create', 'mail valid', 'clear');False;0.0
Sequence;100;1;('remove document', 'decide', 'decide');False;0.0
Sequence;100;1;('begin editing', 'finish editing', 'revoke approval');False;0.0
Sequence;100;1;('initialize', 'save', 'finish editing');False;0.0
Sequence;100;1;('calculate', 'performed', 'insert document');False;0.0
Sequence;100;1;('check', 'finish editing', 'plan');False;0.0
Sequence;100;1;('save', 'remove document', 'revoke decision');False;0.0
Sequence;100;1;('calculate', 'insert document', 'insert document');False;0.0
Sequence;100;1;('check', 'finish editing', 'decide');False;0.0
Sequence;100;1;('begin editing', 'take original document', 'check');False;0.0
Sequence;100;1;('finish pre-check', 'initialize', 'save');False;0.0
Sequence;100;1;('begin editing from refused', 'refuse', 'insert document');False;0.0
Sequence;100;1;('calculate', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;100;1;('finish editing', 'performed', 'insert document');False;0.0
Sequence;100;1;('create', 'save', 'insert document');False;0.0
Sequence;100;1;('prepare offline', 'calculate', 'calculate');False;0.0
Sequence;100;1;('save', 'save', 'change department');False;0.0
Sequence;100;1;('finish editing', 'insert document', 'insert document');False;0.0
Sequence;100;1;('save', 'begin payment', 'finish payment');False;0.0
Sequence;100;1;('initialize', 'performed', 'remove document');False;0.0
Sequence;100;1;('initialize', 'begin editing', 'check');False;0.0
Sequence;100;1;('decide', 'save', 'save');False;0.0
Sequence;100;1;('clear', 'begin editing', 'finish editing');False;0.0
Sequence;100;1;('remove document', 'insert document', 'insert document');False;0.0
Sequence;100;1;('decide', 'begin editing', 'begin editing');False;0.0
Sequence;100;1;('finish editing', 'mail valid', 'clear');False;0.0
Sequence;100;1;('check', 'finish editing', 'remove document');False;0.0
Sequence;100;1;('calculate', 'save', 'insert document');False;0.0
Sequence;100;1;('withdraw', 'save', 'save');False;0.0
Sequence;100;1;('performed offline', 'finish editing', 'begin editing');False;0.0
Sequence;100;1;('mail income', 'create', 'initialize');False;0.0
Sequence;100;1;('mail income', 'clear', 'begin editing');False;0.0
Sequence;100;1;('finish payment', 'finish editing', 'save');False;0.0
Sequence;100;1;('finish editing', 'save', 'insert document');False;0.0
Sequence;100;1;('initialize', 'save', 'remove document');False;0.0
Sequence;100;1;('finish pre-check', 'calculate', 'save');False;0.0
Sequence;100;1;('refuse', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;100;1;('performed', 'revoke withdrawal', 'begin editing');False;0.0
Sequence;100;1;('finish editing', 'withdraw', 'insert document');False;0.0
Sequence;100;1;('abort payment', 'insert document', 'begin payment');False;0.0
Sequence;100;1;('calculate', 'insert document', 'calculate');False;0.0
Sequence;100;1;('begin editing', 'take original document', 'save');False;0.0
Sequence;100;1;('initialize', 'calculate', 'insert document');False;0.0
Sequence;100;1;('finish editing', 'calculate protocol', 'save');False;0.0
Sequence;100;1;('finish editing', 'mail income', 'mail valid');False;0.0
Sequence;100;1;('save', 'decide', 'begin editing');False;0.0
Sequence;100;1;('finish editing', 'insert document', 'calculate');False;0.0
Sequence;100;1;('decide', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;100;1;('finish editing', 'mail income', 'finish pre-check');False;0.0
Sequence;100;1;('prepare external', 'begin preparations', 'plan');False;0.0
Sequence;100;1;('save', 'restart editing', 'insert document');False;0.0
Sequence;100;1;('begin editing', 'withdraw', 'revoke withdrawal');False;0.0
Sequence;100;1;('mail income', 'finish pre-check', 'finish editing');False;0.0
Sequence;100;1;('begin editing', 'insert document', 'begin admissibility check');False;0.0
Sequence;100;1;('abort payment', 'save', 'begin payment');False;0.0
Sequence;100;1;('save', 'revoke decision', 'begin editing');False;0.0
Sequence;100;1;('withdraw', 'initialize', 'withdraw');False;0.0
Sequence;100;1;('revoke approval', 'refuse', 'insert document');False;0.0
Sequence;100;1;('check', 'initialize', 'check');False;0.0
Sequence;100;1;('finish pre-check', 'begin editing', 'finish pre-check');False;0.0
Sequence;100;1;('insert document', 'finish payment', 'save');False;0.0
Sequence;100;1;('begin editing', 'begin editing', 'insert document');False;0.0
Sequence;100;1;('finish editing', 'withdraw', 'calculate');False;0.0
Sequence;100;1;('begin editing', 'save', 'refuse');False;0.0
Sequence;100;1;('plan', 'initialize', 'insert document');False;0.0
Sequence;100;1;('check', 'discard', 'save');False;0.0
Sequence;100;1;('insert document', 'decide', 'save');False;0.0
Sequence;100;1;('finish editing', 'decide', 'clear');False;0.0
Sequence;100;1;('insert document', 'withdraw', 'insert document');False;0.0
Sequence;100;1;('initialize', 'calculate', 'calculate');False;0.0
Sequence;100;1;('begin editing', 'save', 'begin admissibility check');False;0.0
Sequence;100;1;('begin admissibility check', 'withdraw', 'revoke approval');False;0.0
Sequence;100;1;('insert document', 'insert document', 'revoke withdrawal');False;0.0
Sequence;100;1;('save', 'restart editing', 'calculate');False;0.0
Sequence;100;1;('calculate', 'performed offline', 'calculate');False;0.0
Sequence;100;1;('decide', 'initialize', 'plan');False;0.0
Sequence;100;1;('save', 'finish editing', 'insert document');False;0.0
Sequence;100;1;('finish editing', 'remove document', 'revoke decision');False;0.0
Sequence;100;1;('remove document', 'remove document', 'begin payment');False;0.0
Sequence;100;1;('restart editing', 'finish editing', 'restart editing');False;0.0
Sequence;100;1;('mail income', 'begin editing', 'save');False;0.0
Sequence;100;1;('create', 'mail income', 'initialize');False;0.0
Sequence;100;1;('begin editing', 'finish editing', 'begin payment');False;0.0
Sequence;100;1;('check', 'initialize', 'save');False;0.0
Sequence;100;1;('take original document', 'finish editing', 'insert document');False;0.0
Sequence;100;1;('finish editing', 'clear', 'restart editing');False;0.0
Sequence;100;1;('insert document', 'save', 'revoke withdrawal');False;0.0
Sequence;100;1;('finish editing', 'begin editing', 'create');False;0.0
Sequence;100;1;('finish payment', 'begin editing', 'insert document');False;0.0
Sequence;100;1;('decide', 'insert document', 'revoke decision');False;0.0
Sequence;100;1;('cancel offline', 'save', 'finish preparations');False;0.0
Sequence;100;1;('save', 'finish pre-check', 'create');False;0.0
Sequence;100;1;('performed', 'create', 'create');False;0.0
Sequence;100;1;('performed', 'initialize', 'performed');False;0.0
Sequence;100;1;('decide', 'calculate', 'decide');False;0.0
Sequence;100;1;('save', 'begin payment', 'abort payment');False;0.0
Sequence;100;1;('initialize', 'initialize', 'finish editing');False;0.0
Sequence;100;1;('save', 'abort payment', 'save');False;0.0
Sequence;100;1;('begin editing from refused', 'calculate', 'begin editing');False;0.0
Sequence;100;1;('finish editing', 'finish payment', 'begin editing');False;0.0
Sequence;100;1;('calculate', 'decide', 'begin editing');False;0.0
Sequence;100;1;('begin payment', 'finish editing', 'check');False;0.0
Sequence;100;1;('initialize', 'initialize', 'plan');False;0.0
Sequence;100;1;('take original document', 'begin payment', 'abort payment');False;0.0
Sequence;100;1;('finish pre-check', 'save', 'begin payment');False;0.0
Sequence;100;1;('calculate', 'begin editing', 'plan');False;0.0
Sequence;100;1;('save', 'withdraw', 'finish editing');False;0.0
Sequence;100;1;('begin payment', 'check', 'finish editing');False;0.0
Sequence;100;1;('finish payment', 'begin editing', 'calculate');False;0.0
Sequence;100;1;('insert document', 'finish editing', 'begin admissibility check');False;0.0
Sequence;100;1;('remove document', 'begin editing', 'finish editing');False;0.0
Sequence;100;1;('save', 'begin payment', 'restart editing');False;0.0
Sequence;100;1;('decide', 'calculate', 'remove document');False;0.0
Sequence;100;1;('remove document', 'decide', 'begin editing');False;0.0
Sequence;100;1;('performed', 'begin editing', 'begin editing');False;0.0
Sequence;100;1;('restart editing', 'save', 'calculate');False;0.0
Sequence;100;1;('begin editing from refused', 'revoke approval', 'refuse');False;0.0
Sequence;100;1;('begin editing', 'finish editing', 'change department');False;0.0
Sequence;100;1;('decide', 'begin payment', 'save');False;0.0
Sequence;100;1;('begin admissibility check', 'save', 'calculate');False;0.0
Sequence;100;1;('save', 'initialize', 'take original document');False;0.0
Sequence;100;1;('begin editing', 'take original document', 'revoke decision');False;0.0
Sequence;100;1;('approve', 'save', 'finish editing');False;0.0
Sequence;100;1;('begin editing', 'insert document', 'clear');False;0.0
Sequence;100;1;('calculate', 'begin editing', 'remove document');False;0.0
Sequence;100;1;('create', 'finish editing', 'insert document');False;0.0
Sequence;100;1;('save', 'calculate', 'prepare offline');False;0.0
Sequence;100;1;('check', 'remove document', 'save');False;0.0
Sequence;100;1;('calculate', 'finish editing', 'prepare offline');False;0.0
Sequence;100;1;('insert document', 'restart editing', 'restart editing');False;0.0
Sequence;100;1;('calculate protocol', 'insert document', 'calculate protocol');False;0.0
Sequence;100;1;('calculate', 'insert document', 'withdraw');False;0.0
Sequence;100;1;('finish editing', 'begin payment', 'insert document');False;0.0
Sequence;100;1;('save', 'withdraw', 'remove document');False;0.0
Sequence;100;1;('save', 'create', 'save');False;0.0
Sequence;100;1;('remove document', 'begin editing', 'remove document');False;0.0
Sequence;100;1;('finish editing', 'restart editing', 'calculate');False;0.0
Sequence;100;1;('performed', 'finish preparations', 'insert document');False;0.0
Sequence;100;1;('take original document', 'insert document', 'save');False;0.0
Sequence;100;1;('calculate', 'finish editing', 'insert document');False;0.0
Sequence;100;1;('remove document', 'begin payment', 'insert document');False;0.0
Sequence;100;1;('begin editing', 'plan', 'initialize');False;0.0
Sequence;100;1;('finish editing', 'finish editing', 'insert document');False;0.0
Sequence;100;1;('finish pre-check', 'restart editing', 'finish pre-check');False;0.0
Sequence;100;1;('calculate protocol', 'save', 'calculate protocol');False;0.0
Sequence;100;1;('remove document', 'begin editing from refused', 'begin admissibility check');False;0.0
Sequence;100;1;('insert document', 'remove document', 'decide');False;0.0
Sequence;100;1;('insert document', 'decide', 'revoke decision');False;0.0
Sequence;100;1;('insert document', 'begin editing', 'calculate protocol');False;0.0
Sequence;100;1;('finish editing', 'abort external', 'prepare external');False;0.0
Sequence;100;1;('begin payment', 'begin editing', 'save');False;0.0
Sequence;100;1;('create', 'finish editing', 'calculate');False;0.0
Sequence;100;1;('mail income', 'save', 'finish pre-check');False;0.0
Sequence;100;1;('begin editing', 'calculate', 'revoke withdrawal');False;0.0
Sequence;100;1;('finish editing', 'withdraw', 'withdraw');False;0.0
Sequence;100;1;('take original document', 'save', 'save');False;0.0
Sequence;100;1;('begin editing', 'finish pre-check', 'calculate');False;0.0
Sequence;100;1;('finish editing', 'finish pre-check', 'create');False;0.0
Sequence;100;1;('finish pre-check', 'finish editing', 'plan');False;0.0
Sequence;100;1;('insert document', 'take original document', 'begin payment');False;0.0
Sequence;100;1;('calculate', 'discard', 'insert document');False;0.0
Sequence;100;1;('calculate protocol', 'finish editing', 'begin editing');False;0.0
Sequence;100;1;('check admissibility', 'approve', 'revoke approval');False;0.0
Sequence;100;1;('revoke decision', 'revoke decision', 'finish editing');False;0.0
Sequence;100;1;('abort payment', 'finish editing', 'begin payment');False;0.0
Sequence;100;1;('insert document', 'remove document', 'remove document');False;0.0
Sequence;100;1;('performed', 'mail income', 'begin editing');False;0.0
Sequence;100;1;('finish editing', 'finish editing', 'calculate');False;0.0
Sequence;100;1;('begin editing', 'finish editing', 'performed offline');False;0.0
Sequence;100;1;('prepare offline', 'calculate', 'save');False;0.0
Sequence;100;1;('begin preparations', 'initialize', 'finish preparations');False;0.0
Sequence;100;1;('performed', 'finish editing', 'initialize');False;0.0
Sequence;100;1;('remove document', 'remove document', 'begin admissibility check');False;0.0
Sequence;100;1;('finish payment', 'restart editing', 'insert document');False;0.0
Sequence;100;1;('restart editing', 'finish editing', 'finish editing');False;0.0
Sequence;100;1;('create', 'mail valid', 'mail valid');False;0.0
Sequence;100;1;('create', 'finish pre-check', 'clear');False;0.0
Sequence;100;1;('finish preparations', 'check', 'finish editing');False;0.0
Sequence;100;1;('finish editing', 'prepare offline', 'begin editing');False;0.0
Sequence;100;1;('calculate', 'discard', 'calculate');False;0.0
Sequence;100;1;('begin payment', 'finish payment', 'revoke withdrawal');False;0.0
Sequence;100;1;('calculate', 'calculate', 'restart editing');False;0.0
Sequence;100;1;('withdraw', 'insert document', 'insert document');False;0.0
Sequence;100;1;('revoke decision', 'revoke decision', 'remove document');False;0.0
Sequence;100;1;('decide', 'begin editing', 'insert document');False;0.0
Sequence;100;1;('finish editing', 'calculate', 'restart editing');False;0.0
Sequence;100;1;('initialize', 'performed', 'create');False;0.0
Sequence;100;1;('calculate', 'performed', 'save');False;0.0
Sequence;100;1;('abort payment', 'begin payment', 'change department');False;0.0
Sequence;100;1;('performed', 'discard', 'initialize');False;0.0
Sequence;100;1;('begin payment', 'abort payment', 'restart editing');False;0.0
Sequence;100;1;('save', 'begin editing', 'performed offline');False;0.0
Sequence;100;1;('initialize', 'take original document', 'save');False;0.0
Sequence;100;1;('save', 'initialize', 'finish editing');False;0.0
Sequence;100;1;('begin editing', 'finish payment', 'begin editing');False;0.0
Sequence;100;1;('finish payment', 'restart editing', 'calculate');False;0.0
Sequence;100;1;('finish editing', 'take original document', 'initialize');False;0.0
Sequence;100;1;('save', 'decide', 'insert document');False;0.0
Sequence;100;1;('begin editing', 'check', 'finish editing');False;0.0
Sequence;100;1;('save', 'begin editing', 'begin admissibility check');False;0.0
Sequence;100;1;('check', 'check', 'check');False;0.0
Sequence;100;1;('finish pre-check', 'calculate', 'correction GFM17');False;0.0
Sequence;100;1;('begin editing', 'decide', 'begin payment');False;0.0
Sequence;100;1;('decide', 'finish editing', 'begin payment');False;0.0
Sequence;100;1;('prepare external', 'begin editing', 'finish editing');False;0.0
Sequence;100;1;('calculate', 'save', 'performed');False;0.0
Sequence;100;1;('remove document', 'withdraw', 'remove document');False;0.0
Sequence;100;1;('refuse', 'begin editing from refused', 'begin editing from refused');False;0.0
Sequence;100;1;('finish editing', 'calculate', 'take original document');False;0.0
Sequence;100;1;('create', 'calculate', 'initialize');False;0.0
Sequence;100;1;('save', 'begin preparations', 'prepare external');False;0.0
Sequence;100;1;('performed offline', 'finish editing', 'calculate');False;0.0
Sequence;100;1;('calculate', 'begin editing', 'begin editing');False;0.0
Sequence;100;1;('save', 'revoke decision', 'insert document');False;0.0
Sequence;100;1;('finish editing', 'withdraw', 'save');False;0.0
Sequence;100;1;('withdraw', 'begin editing', 'calculate');False;0.0
Sequence;100;1;('remove document', 'save', 'performed');False;0.0
Sequence;100;1;('save', 'initialize', 'remove document');False;0.0
Sequence;100;1;('save', 'begin editing', 'check');False;0.0
Sequence;100;1;('initialize', 'calculate', 'save');False;0.0
Sequence;100;1;('insert document', 'restart editing', 'finish editing');False;0.0
Sequence;100;1;('begin payment', 'insert document', 'restart editing');False;0.0
Sequence;100;1;('begin payment', 'save', 'abort payment');False;0.0
Sequence;100;1;('take original document', 'calculate', 'finish editing');False;0.0
Sequence;100;1;('save', 'decide', 'calculate');False;0.0
Sequence;100;1;('save', 'restart editing', 'save');False;0.0
Sequence;100;1;('calculate', 'performed offline', 'save');False;0.0
Sequence;100;1;('save', 'finish editing', 'calculate protocol');False;0.0
Sequence;100;1;('mail valid', 'clear', 'begin editing');False;0.0
Sequence;100;1;('finish editing', 'performed offline', 'save');False;0.0
Sequence;100;1;('save', 'begin payment', 'remove document');False;0.0
Sequence;100;1;('finish preparations', 'take original document', 'save');False;0.0
Sequence;100;1;('mail valid', 'mail income', 'plan');False;0.0
Sequence;100;1;('begin admissibility check', 'withdraw', 'begin admissibility check');False;0.0
Sequence;100;1;('calculate', 'finish preparations', 'insert document');False;0.0
Sequence;100;1;('begin editing from refused', 'insert document', 'remove document');False;0.0
Sequence;100;1;('save', 'revoke decision', 'calculate');False;0.0
Sequence;100;1;('begin editing', 'begin editing', 'save');False;0.0
Sequence;100;1;('decide', 'begin payment', 'finish payment');False;0.0
Sequence;100;1;('decide', 'insert document', 'take original document');False;0.0
Sequence;100;1;('restart editing', 'discard', 'calculate');False;0.0
Sequence;100;1;('mail income', 'finish pre-check', 'create');False;0.0
Sequence;100;1;('insert document', 'withdraw', 'save');False;0.0
Sequence;100;1;('finish editing', 'abort payment', 'revoke decision');False;0.0
Sequence;100;1;('finish editing', 'decide', 'restart editing');False;0.0
Sequence;100;1;('insert document', 'remove document', 'begin editing');False;0.0
Sequence;100;1;('begin editing', 'finish editing', 'clear');False;0.0
Sequence;100;1;('performed', 'take original document', 'save');False;0.0
Sequence;100;1;('finish pre-check', 'finish editing', 'mail income');False;0.0
Sequence;100;1;('change department', 'initialize', 'performed');False;0.0
Sequence;100;1;('decide', 'approve', 'calculate');False;0.0
Sequence;100;1;('calculate', 'finish editing', 'withdraw');False;0.0
Sequence;100;1;('calculate', 'initialize', 'finish editing');False;0.0
Sequence;100;1;('performed offline', 'save', 'performed');False;0.0
Sequence;100;1;('begin editing from refused', 'calculate', 'insert document');False;0.0
Sequence;100;1;('finish editing', 'initialize', 'finish editing');False;0.0
Sequence;100;1;('finish editing', 'finish payment', 'insert document');False;0.0
Sequence;100;1;('finish pre-check', 'finish editing', 'begin editing');False;0.0
Sequence;100;1;('calculate', 'initialize', 'plan');False;0.0
Sequence;100;1;('take original document', 'finish editing', 'save');False;0.0
Sequence;100;1;('performed', 'calculate', 'create');False;0.0
Sequence;100;1;('revoke decision', 'withdraw', 'revoke withdrawal');False;0.0
Sequence;100;1;('performed', 'save', 'performed offline');False;0.0
Sequence;100;1;('remove document', 'decide', 'insert document');False;0.0
Sequence;100;1;('performed', 'begin editing', 'insert document');False;0.0
Sequence;100;1;('insert document', 'revoke withdrawal', 'begin editing');False;0.0
Sequence;100;1;('finish editing', 'begin preparations', 'prepare external');False;0.0
Sequence;100;1;('calculate', 'insert document', 'revoke decision');False;0.0
Sequence;100;1;('save', 'begin editing', 'clear');False;0.0
Sequence;100;1;('save', 'finish payment', 'initialize');False;0.0
Sequence;100;1;('initialize', 'calculate', 'discard');False;0.0
Sequence;100;1;('initialize', 'begin editing', 'take original document');False;0.0
Sequence;100;1;('check admissibility', 'refuse', 'begin editing from refused');False;0.0
Sequence;100;1;('save', 'restart editing', 'discard');False;0.0
Sequence;100;1;('calculate', 'withdraw', 'begin editing');False;0.0
Sequence;100;1;('insert document', 'insert document', 'initialize');False;0.0
Sequence;100;1;('calculate', 'calculate', 'plan');False;0.0
Sequence;100;1;('initialize', 'withdraw', 'insert document');False;0.0
Sequence;100;1;('begin editing from refused', 'calculate', 'calculate');False;0.0
Sequence;100;1;('mail income', 'insert document', 'save');False;0.0
Sequence;100;1;('begin payment', 'abort payment', 'finish editing');False;0.0
Sequence;100;1;('calculate', 'decide', 'calculate');False;0.0
Sequence;100;1;('cancel offline', 'prepare offline', 'cancel offline');False;0.0
Sequence;100;1;('create', 'take original document', 'calculate');False;0.0
Sequence;100;1;('finish editing', 'restart editing', 'save');False;0.0
Sequence;100;1;('initialize', 'performed', 'cancel offline');False;0.0
Sequence;100;1;('insert document', 'finish payment', 'take original document');False;0.0
Sequence;100;1;('correction GFM17', 'save', 'calculate');False;0.0
Sequence;100;1;('performed', 'begin editing', 'calculate');False;0.0
Sequence;100;1;('begin editing', 'create', 'correction GFM17');False;0.0
Sequence;100;1;('calculate', 'remove document', 'finish editing');False;0.0
Sequence;100;1;('insert document', 'save', 'initialize');False;0.0
Sequence;100;1;('save', 'prepare offline', 'calculate');False;0.0
Sequence;100;1;('create', 'finish editing', 'save');False;0.0
Sequence;100;1;('finish editing', 'calculate', 'remove document');False;0.0
Sequence;100;1;('check', 'save', 'finish preparations');False;0.0
Sequence;100;1;('finish editing', 'take original document', 'calculate');False;0.0
Sequence;100;1;('begin editing', 'finish pre-check', 'save');False;0.0
Sequence;100;1;('withdraw', 'remove document', 'revoke withdrawal');False;0.0
Sequence;100;1;('begin payment', 'abort payment', 'remove document');False;0.0
Sequence;100;1;('begin editing', 'save', 'finish pre-check');False;0.0
Sequence;100;1;('insert document', 'insert document', 'approve');False;0.0
Sequence;100;1;('discard', 'finish editing', 'finish editing');False;0.0
Sequence;100;1;('initialize', 'performed', 'change department');False;0.0
Sequence;100;1;('performed offline', 'initialize', 'plan');False;0.0
Sequence;100;1;('finish editing', 'begin editing', 'calculate protocol');False;0.0
Sequence;100;1;('plan', 'finish preparations', 'calculate');False;0.0
Sequence;100;1;('save', 'finish editing', 'discard');False;0.0
Sequence;100;1;('restart editing', 'finish pre-check', 'calculate');False;0.0
Sequence;100;1;('begin editing', 'remove document', 'begin editing');False;0.0
Sequence;100;1;('save', 'calculate', 'performed');False;0.0
Sequence;100;1;('save', 'save', 'correction GFM17');False;0.0
Sequence;100;1;('decide', 'restart editing', 'restart editing');False;0.0
Sequence;100;1;('save', 'calculate', 'save');False;0.0
Sequence;100;1;('abort payment', 'begin editing', 'save');False;0.0
Sequence;100;1;('insert document', 'refuse', 'save');False;0.0
Sequence;100;1;('finish editing', 'finish editing', 'save');False;0.0
Sequence;100;1;('create', 'correction GFM17', 'calculate');False;0.0
Sequence;100;1;('refuse', 'refuse', 'insert document');False;0.0
Sequence;100;1;('begin payment', 'finish payment', 'begin editing');False;0.0
Sequence;100;1;('mail income', 'create', 'clear');False;0.0
Sequence;100;1;('calculate', 'remove document', 'remove document');False;0.0
Sequence;100;1;('begin editing', 'save', 'restart editing');False;0.0
Sequence;100;1;('finish editing', 'remove document', 'remove document');False;0.0
Sequence;100;1;('insert document', 'save', 'approve');False;0.0
Sequence;100;1;('insert document', 'initialize', 'performed');False;0.0
Sequence;100;1;('begin payment', 'finish editing', 'abort payment');False;0.0
Sequence;100;1;('calculate', 'correction GFM17', 'calculate');False;0.0
